,id,choice,rt,win,loss
60,1,1,0.651831805,2.0,-2.5
61,1,1,0.650182217,8.0,-2.0
62,1,1,0.708957162,12.0,-4.5
63,1,1,0.653123122,2.0,-0.5
64,1,0,1.4237383469999998,9.0,-13.5
65,1,0,1.152256722,8.0,-14.0
66,1,0,1.418106557,2.0,-4.0
67,1,0,1.304366669,6.0,-10.5
68,1,1,2.6735549730000003,4.0,-5.0
69,1,1,0.759359735,12.0,-3.0
70,1,0,0.980724632,6.0,-12.0
71,1,1,0.9082591109999999,9.0,-3.94
72,1,1,2.53281994,4.0,-3.0
73,1,0,1.049066184,10.0,-20.0
74,1,0,3.043890901,5.0,-7.5
75,1,1,0.912009785,10.0,-10.0
76,1,1,1.3821272830000002,10.0,-2.5
77,1,1,1.5216661530000002,12.0,-9.0
78,1,1,0.626935049,8.0,-3.5
79,1,1,0.750256954,2.0,-1.25
80,1,0,1.550570152,5.0,-10.0
81,1,0,2.8138350410000004,4.0,-7.0
82,1,1,1.106810232,8.0,-4.0
83,1,1,2.01349218,2.0,-1.5
84,1,0,1.070036983,8.0,-16.0
85,1,1,0.908911318,2.0,-0.75
86,1,1,0.779028816,2.0,-0.88
87,1,0,2.413279143,12.0,-10.5
88,1,1,0.776514369,4.0,-1.75
89,1,1,1.10089221,6.0,-1.5
90,1,1,3.3293558830000003,6.0,-9.0
91,1,1,1.077156946,12.0,-5.25
92,1,1,0.668795362,8.0,-1.5
93,1,1,0.808957162,5.0,-2.19
94,1,1,1.189435242,5.0,-1.25
95,1,1,0.524578935,4.0,-1.0
96,1,1,0.6368202479999999,4.0,-2.5
97,1,1,0.90443216,9.0,-5.63
98,1,1,0.680060482,9.0,-7.88
99,1,1,0.719807766,5.0,-2.5
100,1,1,2.116472378,9.0,-4.5
101,1,1,0.638742584,6.0,-2.25
102,1,1,3.038206333,9.0,-9.0
103,1,1,0.637217813,8.0,-8.0
104,1,1,0.6258463670000001,2.0,-3.5
105,1,1,0.555069728,6.0,-3.0
106,1,1,0.702032129,2.0,-1.0
107,1,1,1.75166885,8.0,-7.0
108,1,0,1.412067185,10.0,-17.5
109,1,0,1.67485361,10.0,-7.5
110,1,1,0.928722167,6.0,-7.5
111,1,1,1.002025195,10.0,-1.88
112,1,1,0.810570152,8.0,-4.0
113,1,0,1.6185476540000001,6.0,-9.0
114,1,1,3.079439479,6.0,-5.25
115,1,0,1.041876878,4.0,-8.0
116,1,1,1.066225826,12.0,-9.0
117,1,1,0.62898644,6.0,-2.25
118,1,1,0.628047615,5.0,-7.5
119,1,1,0.626222744,8.0,-3.5
120,1,1,0.662420834,2.0,-0.75
121,1,1,1.148668233,4.0,-6.0
122,1,1,0.908933662,9.0,-5.63
123,1,1,0.889463749,2.0,-2.0
124,1,1,0.612179675,5.0,-0.94
125,1,1,0.43466022,6.0,-4.5
126,1,1,0.676821789,2.0,-0.88
127,1,1,1.670585561,2.0,-2.5
128,1,1,1.00712343,4.0,-2.0
129,1,1,0.891435781,10.0,-10.0
130,1,1,0.629550042,12.0,-3.75
131,1,0,1.6495327069999999,10.0,-12.5
132,1,1,0.682634255,8.0,-6.0
133,1,1,0.794160567,9.0,-9.0
134,1,1,0.47268780299999996,6.0,-12.0
135,1,1,0.466485091,12.0,-15.0
136,1,1,0.5931312120000001,4.0,-1.0
137,1,1,0.638746051,10.0,-3.75
138,1,1,0.376120656,4.0,-1.5
139,1,1,0.502051005,6.0,-1.5
140,1,0,0.866778642,10.0,-15.0
141,1,1,0.45299599399999996,12.0,-4.5
142,1,1,0.608004084,2.0,-1.0
143,1,1,0.8203598120000001,12.0,-6.0
144,1,0,0.962948609,9.0,-18.0
145,1,1,1.6935761619999998,8.0,-10.0
146,1,1,0.704431004,8.0,-7.0
147,1,1,0.824183681,6.0,-2.63
148,1,0,1.081578704,9.0,-13.5
149,1,1,0.7017771009999999,9.0,-1.69
150,1,1,0.735960398,10.0,-1.88
151,1,1,1.0141401490000002,6.0,-6.0
152,1,1,0.6766915790000001,9.0,-2.81
153,1,1,0.601239695,6.0,-1.88
154,1,1,0.9020467679999999,9.0,-7.88
155,1,1,0.714931813,10.0,-4.38
156,1,1,0.64478966,9.0,-3.38
157,1,1,0.59236613,4.0,-2.5
158,1,1,0.814945681,5.0,-3.75
159,1,1,0.881124894,8.0,-8.0
160,1,1,0.619163264,5.0,-2.19
161,1,1,0.664993066,4.0,-3.5
162,1,0,0.6780911470000001,5.0,-8.75
163,1,1,0.6178580779999999,4.0,-0.75
164,1,0,0.805994298,5.0,-6.25
165,1,1,0.600272363,8.0,-1.5
166,1,1,0.594851684,5.0,-1.25
167,1,1,0.397682025,8.0,-12.0
168,1,1,0.561524386,4.0,-5.0
169,1,1,0.974358194,8.0,-5.0
170,1,1,1.042534094,2.0,-1.25
171,1,1,0.907342245,5.0,-4.38
172,1,1,0.550626396,8.0,-2.5
173,1,1,0.6868375840000001,10.0,-8.75
174,1,1,0.97557593,5.0,-3.13
175,1,1,0.618815394,10.0,-7.5
176,1,0,0.864639803,12.0,-18.0
177,1,0,1.123618923,5.0,-10.0
178,1,1,0.602499807,2.0,-1.5
179,1,0,0.804529625,6.0,-10.5
180,1,0,0.86340319,6.0,-7.5
181,1,1,0.7398528390000001,9.0,-3.94
182,1,1,0.801724709,9.0,-2.25
183,1,1,0.587213961,2.0,-0.38
184,1,1,0.575756222,5.0,-2.5
185,1,1,0.6148990679999999,2.0,-3.5
186,1,1,0.6817767159999999,12.0,-10.5
187,1,1,0.6746902690000001,9.0,-6.75
188,1,1,0.702160798,10.0,-6.25
189,1,1,0.850643732,5.0,-1.56
190,1,0,0.8306063640000001,9.0,-11.25
191,1,0,1.056946221,10.0,-17.5
192,1,0,0.8809419059999999,10.0,-20.0
193,1,1,0.783509515,4.0,-3.0
194,1,1,0.695412204,9.0,-4.5
195,1,1,0.696926574,12.0,-5.25
196,1,1,1.040565144,12.0,-12.0
197,1,0,0.763924802,8.0,-16.0
198,1,1,0.736774405,6.0,-3.75
199,1,1,2.233291086,2.0,-0.63
200,1,1,1.129661376,12.0,-3.0
201,1,1,0.82047731,2.0,-1.75
202,1,1,0.8123056479999999,5.0,-5.0
203,1,1,0.608204792,6.0,-3.0
204,1,0,0.9679971490000001,12.0,-21.0
205,1,1,0.7029216429999999,4.0,-1.75
206,1,1,0.678528392,12.0,-7.5
207,1,1,1.869670236,2.0,-0.5
208,1,0,0.8586951999999999,12.0,-24.0
209,1,0,0.85692927,9.0,-15.75
210,1,1,0.643658602,12.0,-2.25
211,1,1,0.7488215579999999,5.0,-1.88
212,1,1,0.6895928040000001,10.0,-5.0
213,1,1,0.82897912,4.0,-7.0
214,1,0,1.110644117,2.0,-4.0
215,1,1,0.6795569770000001,10.0,-2.5
216,1,1,0.6726065179999999,8.0,-3.0
217,1,1,0.706895369,8.0,-14.0
218,1,1,0.710721935,8.0,-2.0
219,1,1,0.67930272,10.0,-3.13
220,1,1,0.971775946,4.0,-4.0
221,1,1,0.745018877,2.0,-3.0
222,1,1,0.640122891,4.0,-1.25
223,1,1,0.526029355,6.0,-1.13
224,2,1,3.7037356210000003,12.0,-6.0
225,2,1,4.619430083999999,4.0,-2.0
226,2,1,2.1201589480000003,8.0,-4.0
227,2,1,1.414338436,8.0,-1.5
228,2,1,1.306258523,10.0,-1.88
229,2,0,1.83520352,12.0,-24.0
230,2,0,1.374042114,12.0,-15.0
231,2,0,2.437032999,5.0,-3.75
232,2,0,1.1750972720000001,10.0,-7.5
233,2,0,4.151421131,10.0,-15.0
234,2,0,4.317394503,4.0,-5.0
235,2,1,1.140511284,4.0,-1.75
236,2,1,0.8163042890000001,8.0,-3.0
237,2,0,1.9344611719999998,6.0,-9.0
238,2,0,1.2084116000000005,9.0,-6.75
239,2,0,0.9873581370000001,5.0,-8.75
240,2,0,1.6656682669999998,12.0,-12.0
241,2,0,1.004172477,5.0,-6.25
242,2,0,0.980954766,9.0,-18.0
243,2,1,0.774054441,10.0,-2.5
244,2,1,0.842529913,9.0,-2.81
245,2,0,1.322326664,4.0,-7.0
246,2,0,0.712258939,4.0,-6.0
247,2,1,1.8591212030000002,5.0,-5.0
248,2,1,0.706064365,5.0,-0.94
249,2,0,6.389051629,5.0,-7.5
250,2,0,1.392118098,6.0,-6.0
251,2,1,2.1473191519999997,4.0,-2.5
252,2,1,1.290541717,5.0,-3.13
253,2,0,1.79542919,10.0,-20.0
254,2,1,1.919259425,8.0,-7.0
255,2,0,1.561688407,6.0,-5.25
256,2,1,6.028793213999999,9.0,-5.63
257,2,1,0.820421293,9.0,-1.69
258,2,1,2.954717584,5.0,-1.88
259,2,1,0.996106047,12.0,-2.25
260,2,0,1.299829726,12.0,-18.0
261,2,1,2.1850347869999998,6.0,-3.75
262,2,0,1.178938447,9.0,-9.0
263,2,0,1.012109083,2.0,-2.5
264,2,1,1.4798167819999999,2.0,-3.0
265,2,0,1.3779923109999999,9.0,-15.75
266,2,1,0.8728082070000001,12.0,-4.5
267,2,1,1.103339215,2.0,-0.5
268,2,0,1.2325446290000002,9.0,-7.88
269,2,0,1.041686249,8.0,-12.0
270,2,0,1.6958028680000001,2.0,-4.0
271,2,1,1.111008467,6.0,-1.88
272,2,0,1.2018310209999998,4.0,-4.0
273,2,1,1.523479671,6.0,-2.63
274,2,1,0.9441340309999999,9.0,-13.5
275,2,1,1.812575988,4.0,-0.75
276,2,0,0.795563252,10.0,-17.5
277,2,0,0.937836984,5.0,-4.38
278,2,0,1.736855021,10.0,-6.25
279,2,1,0.9889645659999999,12.0,-5.25
280,2,1,0.698967956,12.0,-9.0
281,2,0,0.861127505,8.0,-14.0
282,2,1,0.8955748090000001,2.0,-1.75
283,2,0,1.0849681409999998,5.0,-10.0
284,2,1,2.47140133,4.0,-1.25
285,2,1,1.546602615,9.0,-3.94
286,2,0,1.624830304,2.0,-2.0
287,2,1,0.9881563440000001,8.0,-2.5
288,2,1,1.519524466,2.0,-1.0
289,2,1,3.40267584,2.0,-0.88
290,2,0,1.320496799,12.0,-7.5
291,2,0,1.57543859,2.0,-1.25
292,2,0,2.11677312,6.0,-1.5
293,2,1,2.7289981589999996,5.0,-1.25
294,2,1,3.217768566,12.0,-3.0
295,2,0,1.442961376,8.0,-10.0
296,2,1,1.164144278,4.0,-1.5
297,2,1,1.154034563,6.0,-12.0
298,2,0,1.0338159040000001,4.0,-3.5
299,2,0,1.836524104,4.0,-3.0
300,2,1,0.991956684,9.0,-2.25
301,2,0,1.47042553,9.0,-4.5
302,2,1,1.4066919119999999,4.0,-1.0
303,2,1,1.3123702720000001,10.0,-3.13
304,2,1,3.3837939460000004,6.0,-3.0
305,2,1,1.1007650759999998,8.0,-2.0
306,2,0,0.827240718,8.0,-16.0
307,2,1,0.822622909,2.0,-0.38
308,2,0,0.89444376,6.0,-10.5
309,2,0,1.246356065,4.0,-8.0
310,2,1,0.834609488,5.0,-2.5
311,2,0,0.8348398579999999,6.0,-7.5
312,2,0,1.0963961290000002,8.0,-5.0
313,2,1,1.096539051,2.0,-0.63
314,2,1,1.8613601869999998,10.0,-4.38
315,2,1,2.208771795,9.0,-3.38
316,2,1,1.5244731919999999,8.0,-3.5
317,2,0,1.547913184,8.0,-8.0
318,2,1,3.448681727,2.0,-0.75
319,2,0,1.123330585,12.0,-10.5
320,2,0,0.909591189,8.0,-6.0
321,2,1,0.949848988,6.0,-1.13
322,2,0,0.955280027,10.0,-12.5
323,2,0,1.108043701,2.0,-1.5
324,2,0,1.16814417,5.0,-1.56
325,2,1,1.844372106,10.0,-5.0
326,2,0,3.5081538780000003,2.0,-3.5
327,2,1,0.931080737,6.0,-2.25
328,2,0,0.8274071390000001,10.0,-10.0
329,2,0,1.25109946,5.0,-2.19
330,2,0,2.082697182,6.0,-4.5
331,2,0,4.70960082,10.0,-8.75
332,2,1,0.7990819859999999,12.0,-3.75
333,2,0,0.8470752979999999,12.0,-21.0
334,2,1,0.875581512,10.0,-3.75
335,2,0,0.716948402,9.0,-11.25
336,2,1,1.268767865,5.0,-1.88
337,2,1,1.25548112,12.0,-2.25
338,2,0,1.11170266,4.0,-2.0
339,2,0,1.104229107,10.0,-6.25
340,2,1,1.473627987,4.0,-2.5
341,2,0,0.920838887,6.0,-3.75
342,2,0,1.6834834459999999,10.0,-17.5
343,2,0,1.192891649,12.0,-6.0
344,2,0,3.2697213210000005,2.0,-1.25
345,2,0,1.196005501,12.0,-9.0
346,2,0,3.268091393,8.0,-5.0
347,2,1,0.773636847,8.0,-2.5
348,2,1,0.7277330479999999,8.0,-1.5
349,2,1,3.774493609,5.0,-1.25
350,2,1,0.805796242,9.0,-3.94
351,2,0,0.954308465,9.0,-15.75
352,2,1,0.9084116,12.0,-3.0
353,2,0,0.9675462859999999,10.0,-15.0
354,2,0,1.0845270470000001,6.0,-6.0
355,2,1,1.3088133999999998,9.0,-2.81
356,2,0,0.991341079,6.0,-1.88
357,2,1,1.97763905,9.0,-1.69
358,2,0,1.03472005,10.0,-20.0
359,2,0,1.3762055919999998,9.0,-6.75
360,2,0,0.9897627720000001,4.0,-3.0
361,2,0,0.7629592959999999,5.0,-4.38
362,2,0,0.783953433,8.0,-10.0
363,2,0,0.700882188,5.0,-10.0
364,2,0,0.747552219,4.0,-4.0
365,2,1,0.819543343,5.0,-2.19
366,2,0,1.015595843,4.0,-6.0
367,2,0,1.8012920769999998,5.0,-8.75
368,2,0,1.742830782,8.0,-14.0
369,2,0,2.8577443739999997,6.0,-12.0
370,2,1,1.001869544,8.0,-3.5
371,2,1,2.787392038,4.0,-0.75
372,2,0,0.701996672,8.0,-12.0
373,2,1,1.479290166,2.0,-1.0
374,2,0,3.4575833460000003,5.0,-6.25
375,2,1,0.799861701,6.0,-1.5
376,2,1,2.220056475,10.0,-4.38
377,2,0,0.669882735,5.0,-5.0
378,2,1,0.8557095640000001,10.0,-1.88
379,2,0,1.065547303,12.0,-21.0
380,2,1,1.075256374,4.0,-1.5
381,2,0,2.0471007230000002,2.0,-1.5
382,2,1,0.911509273,6.0,-2.63
383,2,1,1.089272754,6.0,-1.13
384,2,0,1.516402909,8.0,-6.0
385,2,0,1.36921859,9.0,-9.0
386,2,0,1.919668929,2.0,-2.5
387,2,1,1.10914085,5.0,-3.75
388,2,1,1.234050512,2.0,-3.5
389,2,0,0.996415391,12.0,-15.0
390,2,0,3.366927214,9.0,-13.5
391,2,1,9.87785902,10.0,-3.13
392,2,1,0.910962625,5.0,-1.56
393,2,1,0.749499195,8.0,-2.0
394,2,1,0.825022151,9.0,-3.38
395,2,0,0.8375742540000001,9.0,-7.88
396,2,1,0.744218397,4.0,-1.0
397,2,0,0.6744003820000001,9.0,-18.0
398,2,1,0.764542226,10.0,-5.0
399,2,1,1.11911188,12.0,-5.25
400,2,1,0.6863931240000001,6.0,-3.0
401,2,0,0.8189489259999999,6.0,-5.25
402,2,1,0.99413326,2.0,-0.63
403,2,1,1.34258115,12.0,-4.5
404,2,0,0.971063479,2.0,-1.75
405,2,1,0.953115778,5.0,-0.94
406,2,0,1.000927645,6.0,-9.0
407,2,0,0.8899711840000001,12.0,-24.0
408,2,1,1.012676149,2.0,-0.5
409,2,0,0.8103162009999999,12.0,-12.0
410,2,1,1.117155273,2.0,-0.75
411,2,1,1.223459639,10.0,-3.75
412,2,0,1.162144139,9.0,-11.25
413,2,0,2.088549668,12.0,-18.0
414,2,0,2.33327619,6.0,-10.5
415,2,0,0.8991077959999999,10.0,-7.5
416,2,0,0.7899534640000001,4.0,-7.0
417,2,1,0.785798707,2.0,-0.88
418,2,0,0.97070367,12.0,-10.5
419,2,0,1.2702876159999998,8.0,-4.0
420,2,0,1.000866008,8.0,-7.0
421,2,0,0.739420684,9.0,-2.25
422,2,0,1.5073795559999998,10.0,-12.5
423,2,0,0.876320777,12.0,-7.5
424,2,1,0.82132698,8.0,-3.0
425,2,1,0.863880007,4.0,-1.75
426,2,0,0.8502773690000001,4.0,-5.0
427,2,0,0.6982872459999999,2.0,-4.0
428,2,0,0.787826198,8.0,-16.0
429,2,1,0.826074227,4.0,-1.25
430,2,1,2.081136597,10.0,-8.75
431,2,0,0.850747355,6.0,-2.25
432,2,0,1.065147429,6.0,-4.5
433,2,1,1.0561475759999999,2.0,-0.38
434,2,1,2.71754513,10.0,-2.5
435,2,0,0.771535392,2.0,-3.0
436,2,0,0.899262276,4.0,-8.0
437,2,1,1.39615189,9.0,-5.63
438,2,0,1.214923993,4.0,-3.5
439,2,0,0.993563498,10.0,-10.0
440,2,0,0.9743865140000001,5.0,-7.5
441,2,0,1.237071523,9.0,-4.5
442,2,0,0.655679516,8.0,-8.0
443,2,0,0.89946722,6.0,-7.5
444,2,0,1.265322711,5.0,-3.13
445,2,0,3.076306909,5.0,-2.5
446,2,0,0.8671356259999999,12.0,-3.75
447,2,0,0.791342235,2.0,-2.0
448,3,1,2.865083199,10.0,-2.5
449,3,0,3.7685422539999998,2.0,-3.0
450,3,1,4.273720924,5.0,-3.13
451,3,0,5.765666606,2.0,-2.0
452,3,1,2.107275929,4.0,-1.75
453,3,1,4.407192586,10.0,-5.0
454,3,1,2.3690985209999997,6.0,-1.88
455,3,1,2.007240706,2.0,-0.38
456,3,0,1.964683034,8.0,-10.0
457,3,1,3.921078657,6.0,-2.25
458,3,0,2.221653209,12.0,-10.5
459,3,1,3.432716179,12.0,-4.5
460,3,1,2.8393921489999996,4.0,-1.0
461,3,1,15.44889411,8.0,-2.0
462,3,0,1.796124611,8.0,-8.0
463,3,1,1.509777397,10.0,-1.88
464,3,1,10.61913673,12.0,-5.25
465,3,0,2.4251825190000003,12.0,-15.0
466,3,0,3.0390391410000004,5.0,-3.75
467,3,0,1.130453964,10.0,-8.75
468,3,1,2.546555285,10.0,-3.13
469,3,0,1.29206117,4.0,-3.5
470,3,1,1.5273758259999999,4.0,-1.25
471,3,0,1.964490169,9.0,-18.0
472,3,1,1.419652959,6.0,-1.13
473,3,0,1.678180681,9.0,-5.63
474,3,1,7.0517951629999995,5.0,-1.56
475,3,0,1.1543795890000002,12.0,-9.0
476,3,0,1.3891857140000001,5.0,-5.0
477,3,0,5.51709394,9.0,-3.94
478,3,0,1.2126728709999999,12.0,-24.0
479,3,0,1.096486281,9.0,-13.5
480,3,1,1.667187004,4.0,-0.75
481,3,0,1.7050585619999998,4.0,-5.0
482,3,0,1.476196599,5.0,-4.38
483,3,0,1.118646867,5.0,-6.25
484,3,1,1.900728536,5.0,-0.94
485,3,0,2.075919813,6.0,-5.25
486,3,0,5.010763086,4.0,-1.5
487,3,0,3.893327302,5.0,-2.5
488,3,0,1.136731885,10.0,-20.0
489,3,0,1.309725043,8.0,-5.0
490,3,0,0.920553187,6.0,-4.5
491,3,0,19.65070034,9.0,-4.5
492,3,0,1.055119674,9.0,-11.25
493,3,1,2.789535257,5.0,-1.25
494,3,0,0.800684458,12.0,-12.0
495,3,1,1.570575611,12.0,-2.25
496,3,0,1.186205742,6.0,-3.0
497,3,0,1.231405006,9.0,-9.0
498,3,0,2.9616514769999998,2.0,-1.75
499,3,0,1.0075860140000001,2.0,-2.5
500,3,1,2.104304811,9.0,-2.81
501,3,1,1.7938922309999998,12.0,-3.0
502,3,0,0.9810630659999999,4.0,-8.0
503,3,0,0.81111032,9.0,-7.88
504,3,1,1.776191017,8.0,-1.5
505,3,0,0.7095167790000001,2.0,-4.0
506,3,0,0.950903789,6.0,-7.5
507,3,0,1.6391480840000001,4.0,-3.0
508,3,0,1.363016929,6.0,-10.5
509,3,1,1.367397769,9.0,-1.69
510,3,0,0.704386422,4.0,-4.0
511,3,0,1.106191498,10.0,-17.5
512,3,1,4.143776646,5.0,-1.88
513,3,0,1.058473828,10.0,-7.5
514,3,0,0.9443017309999999,12.0,-21.0
515,3,0,5.260895994,12.0,-6.0
516,3,0,2.436345963,8.0,-12.0
517,3,0,2.143059467,2.0,-1.25
518,3,0,2.019349996,5.0,-2.19
519,3,0,0.8692342190000001,4.0,-6.0
520,3,0,1.248049121,9.0,-15.75
521,3,0,1.2693266090000002,2.0,-1.5
522,3,1,3.87709163,8.0,-2.5
523,3,1,1.206048101,2.0,-0.5
524,3,0,1.030592357,2.0,-0.88
525,3,0,0.7406846509999999,12.0,-7.5
526,3,0,2.1951937790000002,2.0,-0.75
527,3,0,1.943155322,8.0,-3.5
528,3,0,0.673494952,6.0,-2.63
529,3,0,0.788255267,8.0,-7.0
530,3,0,0.911490082,5.0,-10.0
531,3,0,1.2147393340000001,6.0,-9.0
532,3,0,3.535671706,4.0,-2.5
533,3,0,3.3157438860000004,4.0,-2.0
534,3,1,3.5639943410000003,9.0,-2.25
535,3,0,1.07703966,9.0,-3.38
536,3,0,0.783276199,5.0,-8.75
537,3,0,0.7920756059999999,10.0,-15.0
538,3,0,3.142612528,8.0,-16.0
539,3,0,1.989523709,8.0,-3.0
540,3,0,0.6852323709999999,8.0,-14.0
541,3,0,1.4788709130000002,2.0,-0.63
542,3,0,1.2959635059999999,6.0,-6.0
543,3,0,0.587135804,4.0,-7.0
544,3,0,0.882138451,6.0,-12.0
545,3,0,0.99227617,6.0,-1.5
546,3,0,1.77349168,10.0,-4.38
547,3,0,1.08800793,2.0,-3.5
548,3,0,1.152634952,10.0,-12.5
549,3,0,0.674804585,10.0,-10.0
550,3,0,4.171227732,8.0,-4.0
551,3,0,0.769952746,8.0,-6.0
552,3,0,0.9741284029999999,5.0,-7.5
553,3,0,1.201709991,12.0,-18.0
554,3,0,1.6536984030000001,9.0,-6.75
555,3,0,3.098571222,6.0,-3.75
556,3,1,2.205619256,10.0,-3.75
557,3,0,3.397819974,2.0,-1.0
558,3,0,2.520724109,10.0,-6.25
559,3,1,1.6597203269999998,12.0,-3.75
560,3,0,1.181554275,9.0,-6.75
561,3,0,0.918164512,2.0,-1.75
562,3,0,0.763833043,5.0,-7.5
563,3,0,0.86255286,6.0,-6.0
564,3,0,0.7548611740000001,2.0,-3.5
565,3,0,0.688416757,2.0,-2.5
566,3,1,2.520893491,4.0,-2.0
567,3,0,0.7568344770000001,10.0,-10.0
568,3,0,0.8113239720000001,12.0,-18.0
569,3,1,1.313932266,10.0,-1.88
570,3,0,0.735324858,8.0,-8.0
571,3,1,1.92085692,9.0,-1.69
572,3,0,0.69520937,6.0,-12.0
573,3,0,0.622746879,12.0,-12.0
574,3,1,1.744194328,4.0,-1.0
575,3,1,2.16834169,10.0,-3.75
576,3,0,2.186589161,4.0,-1.5
577,3,0,4.49182519,6.0,-3.0
578,3,1,1.802640438,10.0,-3.13
579,3,1,2.474353027,12.0,-3.0
580,3,0,1.4158226109999998,2.0,-0.75
581,3,0,3.818232843,12.0,-6.0
582,3,0,2.582414274,8.0,-4.0
583,3,0,1.162551512,8.0,-12.0
584,3,0,1.230309026,8.0,-10.0
585,3,0,0.8232403979999999,6.0,-2.63
586,3,0,0.969486945,9.0,-3.94
587,3,0,0.872176465,9.0,-15.75
588,3,0,0.983332403,10.0,-12.5
589,3,0,2.73449758,6.0,-5.25
590,3,1,1.540455985,9.0,-2.81
591,3,1,2.612838789,6.0,-1.88
592,3,0,0.85773201,9.0,-11.25
593,3,0,2.337770891,10.0,-4.38
594,3,0,0.789733127,9.0,-5.63
595,3,0,0.756357512,4.0,-3.0
596,3,0,0.863826306,5.0,-3.75
597,3,1,1.42751037,8.0,-1.5
598,3,0,2.567694188,5.0,-2.19
599,3,0,0.7506208440000001,4.0,-4.0
600,3,0,0.707550406,5.0,-8.75
601,3,1,1.036367906,4.0,-0.75
602,3,1,0.931753202,5.0,-0.94
603,3,0,0.8422296859999999,8.0,-14.0
604,3,0,2.057526442,5.0,-1.25
605,3,1,4.993962678,8.0,-2.5
606,3,0,0.7539807709999999,4.0,-5.0
607,3,0,0.908568624,8.0,-7.0
608,3,0,1.9072497519999998,2.0,-1.0
609,3,0,0.70827182,5.0,-4.38
610,3,0,0.7896719179999999,8.0,-16.0
611,3,0,1.679136921,10.0,-15.0
612,3,0,0.941761768,5.0,-5.0
613,3,0,3.90660379,10.0,-8.75
614,3,1,2.471547057,12.0,-3.75
615,3,0,0.8082065690000001,4.0,-2.5
616,3,0,1.395457476,2.0,-0.5
617,3,0,1.056463568,6.0,-10.5
618,3,1,1.122103419,6.0,-1.13
619,3,0,0.724748477,8.0,-5.0
620,3,0,4.9335501939999995,9.0,-4.5
621,3,0,0.640502372,2.0,-2.0
622,3,0,0.905698365,5.0,-2.5
623,3,0,1.899183308,2.0,-0.88
624,3,0,1.050991752,12.0,-10.5
625,3,0,0.65806885,9.0,-9.0
626,3,0,1.6858906519999999,10.0,-7.5
627,3,0,0.648427921,5.0,-1.56
628,3,0,0.696391196,9.0,-18.0
629,3,0,0.706013647,10.0,-20.0
630,3,0,2.02030739,9.0,-3.38
631,3,0,0.8962033359999999,5.0,-10.0
632,3,0,0.7823430570000001,9.0,-13.5
633,3,0,0.640791477,12.0,-24.0
634,3,1,1.1612203220000001,12.0,-2.25
635,3,0,0.841597197,6.0,-2.25
636,3,0,0.7720430770000001,6.0,-4.5
637,3,0,1.4298670930000001,2.0,-0.63
638,3,0,1.09015793,2.0,-1.25
639,3,0,0.760541638,5.0,-6.25
