,subj_idx,response,rt,gain,loss
53,3,0,1.014,34,-18
54,3,0,1.311,30,-15
55,3,0,1.016,18,-9
56,3,0,1.288,26,-20
57,3,0,0.887,36,-20
58,3,0,0.943,22,-15
59,3,1,1.584,38,-8
60,3,0,1.399,28,-16
61,3,0,1.105,34,-12
62,3,0,1.217,28,-15
63,3,0,0.904,24,-17
64,3,0,1.024,28,-11
65,3,0,1.224,16,-9
66,3,0,0.8490000000000001,22,-13
67,3,1,1.6980000000000002,40,-11
68,3,1,1.281,28,-8
69,3,0,1.063,36,-16
70,3,0,1.057,20,-10
71,3,0,1.065,10,-18
72,3,0,1.082,40,-9
73,3,1,1.4409999999999998,32,-7
74,3,0,1.643,40,-16
75,3,0,1.29,30,-17
76,3,1,1.179,24,-5
77,3,1,1.346,16,-7
78,3,0,1.162,22,-18
79,3,0,1.058,26,-19
80,3,0,0.8909999999999999,24,-20
81,3,1,1.114,34,-6
82,3,0,0.74,24,-16
83,3,1,1.491,22,-6
84,3,0,1.243,12,-7
0,3,0,1.204,28,-17
1,3,0,1.071,14,-7
2,3,0,1.6269999999999998,28,-18
3,3,0,0.78,16,-11
4,3,0,0.942,40,-20
5,3,0,0.743,18,-16
6,3,0,0.965,38,-11
7,3,0,1.287,36,-10
8,3,0,1.023,40,-18
9,3,0,1.399,10,-10
10,3,1,0.8,24,-6
11,3,1,1.198,20,-8
12,3,0,0.872,40,-12
13,3,0,1.008,22,-10
14,3,0,0.816,18,-6
15,3,0,1.056,38,-16
16,3,0,1.105,30,-20
17,3,0,1.215,22,-14
18,3,0,1.14,18,-18
19,3,0,1.305,16,-19
20,3,0,1.056,24,-10
21,3,0,1.233,12,-19
22,3,1,0.973,28,-9
23,3,0,1.425,30,-10
24,3,0,1.151,18,-15
25,3,0,0.928,32,-14
26,3,0,0.85,34,-11
27,3,0,1.104,38,-19
28,3,0,1.01,14,-10
29,3,1,1.17,34,-8
30,3,0,1.137,30,-11
31,3,0,1.075,32,-13
32,3,0,0.8190000000000001,18,-11
33,3,1,1.227,30,-7
34,3,0,0.955,18,-13
35,3,0,0.865,14,-19
36,3,0,1.195,12,-11
37,3,0,0.778,10,-13
38,3,0,1.012,22,-16
39,3,0,0.684,12,-16
40,3,0,1.419,38,-17
41,3,0,1.276,40,-14
42,3,1,1.3730000000000002,22,-5
43,3,0,0.977,16,-16
44,3,1,1.332,34,-5
45,3,0,0.997,10,-19
46,3,0,1.125,14,-16
47,3,0,1.125,30,-8
48,3,0,1.084,34,-14
49,3,0,1.035,30,-14
50,3,0,0.91,26,-15
51,3,0,0.99,10,-20
52,3,1,1.178,34,-7
53,3,1,2.15,10,-5
54,3,0,1.59,20,-20
55,3,0,1.3230000000000002,28,-20
56,3,1,1.054,36,-5
57,3,1,1.34,26,-7
58,3,0,1.351,26,-17
59,3,0,1.506,16,-15
60,3,0,1.007,26,-10
61,3,0,1.655,38,-15
62,3,0,1.03,26,-11
63,3,1,1.152,28,-5
64,3,0,1.159,14,-18
65,3,0,1.224,22,-12
66,3,0,1.106,34,-15
67,3,0,1.036,38,-13
68,3,0,1.808,10,-8
69,3,0,1.489,12,-9
70,3,0,0.765,36,-11
71,3,1,1.506,14,-5
72,3,0,0.999,22,-11
73,3,0,1.199,18,-19
74,3,1,1.025,22,-8
75,3,1,1.433,38,-6
76,3,0,1.689,12,-8
77,3,0,1.194,14,-11
78,3,0,1.039,32,-12
79,3,0,0.778,20,-11
80,3,0,0.7859999999999999,26,-14
81,3,1,1.295,32,-8
82,3,0,2.09,40,-17
83,3,0,0.787,20,-17
84,3,0,1.078,24,-19
1,4,0,1.836,18,-12
2,4,0,0.867,10,-15
3,4,0,1.482,34,-16
4,4,0,1.116,18,-5
5,4,0,1.069,26,-13
6,4,0,0.971,32,-17
7,4,0,1.899,16,-5
8,4,0,1.453,22,-7
9,4,1,2.4130000000000003,36,-8
10,4,0,1.686,16,-10
11,4,0,1.757,30,-13
12,4,0,1.5490000000000002,14,-17
13,4,0,1.525,28,-19
14,4,0,1.396,14,-20
15,4,0,1.19,26,-16
16,4,0,1.038,40,-5
17,4,0,1.953,28,-12
18,4,0,1.55,20,-16
19,4,1,1.654,26,-5
20,4,0,1.493,32,-20
21,4,0,1.399,18,-17
22,4,0,2.294,20,-6
23,4,0,1.263,20,-18
24,4,1,1.35,40,-7
25,4,1,1.599,36,-6
26,4,0,0.999,16,-20
27,4,0,1.519,40,-15
28,4,0,1.423,10,-6
29,4,0,1.135,12,-15
30,4,0,1.986,34,-17
31,4,0,1.248,18,-14
32,4,0,2.7910000000000004,40,-13
33,4,0,2.24,32,-19
34,4,0,1.159,14,-12
35,4,0,1.599,32,-10
36,4,0,1.776,36,-17
37,4,0,2.032,28,-13
38,4,0,1.536,34,-13
39,4,0,1.3530000000000002,38,-14
40,4,0,2.448,32,-11
41,4,1,1.5930000000000002,32,-9
42,4,0,2.202,30,-16
43,4,0,2.169,34,-10
44,4,0,1.808,18,-8
45,4,0,2.322,34,-20
46,4,0,2.019,32,-16
47,4,0,1.242,24,-12
50,4,1,1.602,24,-7
51,4,0,1.3130000000000002,16,-13
52,4,0,1.85,36,-19
53,4,1,1.539,32,-5
54,4,0,2.484,34,-9
57,4,1,1.884,38,-5
58,4,0,1.843,22,-9
59,4,0,0.948,10,-11
60,4,0,1.092,12,-14
61,4,0,2.4530000000000003,34,-19
62,4,1,1.524,38,-7
63,4,1,1.733,30,-6
64,4,0,1.765,26,-18
65,4,0,1.318,14,-6
66,4,0,1.725,16,-12
67,4,0,1.205,22,-20
68,4,0,1.366,12,-17
69,4,0,1.493,10,-7
70,4,0,1.703,18,-20
71,4,0,2.63,12,-6
72,4,1,1.774,32,-6
73,4,0,1.805,18,-7
74,4,1,1.662,40,-10
75,4,0,1.143,14,-14
76,4,0,1.567,30,-19
77,4,0,1.175,24,-18
78,4,0,1.152,10,-12
79,4,0,2.219,40,-19
80,4,1,1.183,24,-9
81,4,0,0.991,16,-18
82,4,1,2.36,36,-12
83,4,1,2.095,26,-9
84,4,0,2.239,20,-12
85,4,0,1.936,24,-14
0,4,1,1.44,20,-5
1,4,0,1.88,22,-17
2,4,0,0.779,10,-16
3,4,0,2.821,38,-18
4,4,0,1.067,20,-14
5,4,0,1.221,14,-13
7,4,0,0.981,32,-18
8,4,1,0.908,24,-8
9,4,0,1.092,36,-14
10,4,1,1.7719999999999998,28,-6
11,4,0,1.394,16,-14
12,4,0,1.605,14,-9
13,4,0,0.98,20,-13
14,4,0,1.4369999999999998,30,-18
15,4,0,1.006,14,-15
16,4,0,1.027,12,-12
17,4,0,1.382,24,-11
18,4,0,0.885,12,-10
19,4,0,1.222,16,-6
20,4,0,1.653,38,-20
21,4,0,1.389,28,-10
22,4,1,1.1,20,-7
23,4,1,1.19,38,-9
24,4,0,1.367,26,-12
25,4,0,0.992,10,-14
26,4,0,0.998,12,-13
27,4,0,1.28,24,-15
28,4,0,0.902,32,-15
29,4,0,2.015,36,-15
30,4,0,1.64,36,-18
31,4,0,1.233,12,-18
32,4,1,1.369,20,-9
33,4,0,1.872,16,-8
34,4,0,1.183,12,-20
35,4,0,1.233,22,-19
36,4,1,1.449,36,-9
37,4,1,1.584,26,-6
38,4,1,1.568,30,-5
39,4,1,1.673,36,-7
40,4,0,1.503,18,-10
41,4,1,1.384,30,-9
42,4,1,1.826,30,-12
43,4,0,1.13,14,-8
44,4,0,1.649,20,-19
45,4,0,1.33,28,-14
46,4,0,1.091,16,-17
47,4,1,1.891,26,-8
48,4,0,0.865,10,-17
49,4,0,1.243,12,-5
50,4,1,1.148,40,-6
51,4,1,1.332,36,-13
52,4,0,0.93,10,-9
53,4,0,1.643,34,-18
54,4,0,1.093,30,-15
55,4,0,1.157,18,-9
56,4,0,1.364,26,-20
57,4,0,1.4069999999999998,36,-20
58,4,0,0.971,22,-15
59,4,1,1.858,38,-8
60,4,0,1.797,28,-16
61,4,0,1.908,34,-12
62,4,0,1.686,28,-15
63,4,0,1.213,24,-17
64,4,0,1.507,28,-11
65,4,0,1.62,16,-9
66,4,0,0.878,22,-13
67,4,1,1.67,40,-11
68,4,1,1.821,28,-8
