,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
v_Intercept_subj.21,v_Intercept_subj,True,False,True,v_Intercept_subj.21,(),['subj_idx'],False,21,,,,,,,-0.06103687811230684,0.0951908770386344,-0.25128915698229115,-0.12512426981020966,-0.0623388137794194,0.004916465593187314,0.12040831659253147,0.0046812829049320565,0.94027343464291
v_Intercept_subj.22,v_Intercept_subj,True,False,True,v_Intercept_subj.22,(),['subj_idx'],False,22,,,,,,,-0.9205366926669895,0.1691390945173219,-1.251733551746048,-1.0334481603507437,-0.925371695799068,-0.8072633703936969,-0.5779137698377149,0.0075092324065248305,1.378737707442724
v_Intercept_subj.23,v_Intercept_subj,True,False,True,v_Intercept_subj.23,(),['subj_idx'],False,23,,,,,,,-0.8492127306500535,0.12084018667697603,-1.0831949332303554,-0.9311581401919496,-0.8495839825680049,-0.7666837448124972,-0.6164871249459178,0.005365697545485273,0.978628188279439
v_Intercept_subj.24,v_Intercept_subj,True,False,True,v_Intercept_subj.24,(),['subj_idx'],False,24,,,,,,,-1.2085632668600828,0.17358668142328199,-1.5504026997736657,-1.3251706486496269,-1.2107384533596777,-1.0868212833398343,-0.8747270872616347,0.007917278369038761,1.3102826776235803
v_Intercept_subj.25,v_Intercept_subj,True,False,True,v_Intercept_subj.25,(),['subj_idx'],False,25,,,,,,,-0.0703937613010941,0.10321789972212897,-0.2779481642326872,-0.14009087376287416,-0.06695094551356721,-0.00144230984632307,0.12725138219001597,0.004419594562120368,1.0992111120689274
v_Intercept_subj.26,v_Intercept_subj,True,False,True,v_Intercept_subj.26,(),['subj_idx'],False,26,,,,,,,-0.01987935113179934,0.09843679567389196,-0.21384734718822893,-0.08547154065326243,-0.022778140172575387,0.048102650320280806,0.17326792581124278,0.004446347812071438,1.0801174118631807
v_Intercept_subj.27,v_Intercept_subj,True,False,True,v_Intercept_subj.27,(),['subj_idx'],False,27,,,,,,,-0.7008568953657325,0.14826370459612861,-1.0049118516197244,-0.799380897373948,-0.6973084093920348,-0.6005104294613661,-0.41402032044044834,0.006620848341097894,1.2459175374297935
v_Intercept_subj.28,v_Intercept_subj,True,False,True,v_Intercept_subj.28,(),['subj_idx'],False,28,,,,,,,0.15625157598406625,0.15497175386267995,-0.15302915189994926,0.052716786448000444,0.15534023919113898,0.261987405720996,0.45576984547129074,0.006964088119534649,1.5219264231619067
v_Intercept_subj.29,v_Intercept_subj,True,False,True,v_Intercept_subj.29,(),['subj_idx'],False,29,,,,,,,-0.4749834036702246,0.1647230897100075,-0.8073383299892103,-0.5858059973859832,-0.47369441961288794,-0.3646387821674657,-0.15331376352361012,0.006956703122684571,1.4224917733676299
v_Intercept_subj.30,v_Intercept_subj,True,False,True,v_Intercept_subj.30,(),['subj_idx'],False,30,,,,,,,-0.8948619070415955,0.14517812956662257,-1.1699302836379912,-0.9949405962340679,-0.8946142634751459,-0.7929350982582566,-0.6152608827576773,0.005693157319398049,1.2305597745817871
v_Intercept_subj.31,v_Intercept_subj,True,False,True,v_Intercept_subj.31,(),['subj_idx'],False,31,,,,,,,0.25989685629353754,0.18087287578250913,-0.09426520600341025,0.13645957558489646,0.2600514999829838,0.3857611984633176,0.6016751831601634,0.007832990969486305,1.60769175300545
v_Intercept_subj.32,v_Intercept_subj,True,False,True,v_Intercept_subj.32,(),['subj_idx'],False,32,,,,,,,0.6254216909596454,0.14728679908110276,0.33781308226202716,0.5280148275709784,0.6268600699343123,0.7256515769708682,0.9120373067844398,0.006005820812836138,1.5984476194371562
v_Intercept_subj.33,v_Intercept_subj,True,False,True,v_Intercept_subj.33,(),['subj_idx'],False,33,,,,,,,0.28762214326764873,0.1502484689772415,-0.020652794228750687,0.19184467757815876,0.28702906065255673,0.3823757550245249,0.5934582164624869,0.006889587532993147,1.5639997738697748
v_Intercept_subj.34,v_Intercept_subj,True,False,True,v_Intercept_subj.34,(),['subj_idx'],False,34,,,,,,,0.7642092169107139,0.16785188251872601,0.441230525352203,0.6499389236611098,0.767370811138085,0.8765218249364399,1.0900356649552638,0.0075610238938918755,1.7084337209918559
v_Intercept_subj.35,v_Intercept_subj,True,False,True,v_Intercept_subj.35,(),['subj_idx'],False,35,,,,,,,0.39408268419508297,0.12242658158118457,0.14745353900693942,0.3125554619601517,0.39770670972598804,0.4768786509224229,0.6268370366356752,0.0044912347452354204,1.3881156042878982
v_Intercept_subj.36,v_Intercept_subj,True,False,True,v_Intercept_subj.36,(),['subj_idx'],False,36,,,,,,,0.26586113912437076,0.12341653590231846,0.025975724150366322,0.18383058658378368,0.26561035669076627,0.34830511188528307,0.5068249904880591,0.005013037461106409,1.382284492734006
v_Intercept_subj.37,v_Intercept_subj,True,False,True,v_Intercept_subj.37,(),['subj_idx'],False,37,,,,,,,-0.4224545790725457,0.1943846661879692,-0.8042482657751522,-0.5540444258921906,-0.42740638600024095,-0.2914218855488424,-0.03593278339843084,0.00870634843467193,1.5595959879279393
v_Intercept_subj.38,v_Intercept_subj,True,False,True,v_Intercept_subj.38,(),['subj_idx'],False,38,,,,,,,0.4419753575417312,0.124285316993273,0.2031117216423226,0.35648155012668614,0.44237827147319453,0.5301324609298551,0.682495355402061,0.005719141228899927,1.4333849314853457
v_Intercept_subj.39,v_Intercept_subj,True,False,True,v_Intercept_subj.39,(),['subj_idx'],False,39,,,,,,,0.35484104194949906,0.14397179794785497,0.07235430607794999,0.2609839116546861,0.359551564298959,0.4502254313843377,0.6260274636411263,0.006313537002673316,1.5290354860449724
v_gain,v_gain,True,False,False,v_gain,(),[],False,,,,,,,,0.11176050653430747,0.009003533544908973,0.09394427102837886,0.10583319995929388,0.11171895607090478,0.11779808755845442,0.12951135962967947,0.0002485842790892444,-0.07743059492108097
v_gain_std,v_gain_std,True,False,False,v_gain_std,(),[],False,,,,,,,,0.05024651294723822,0.007599718390626185,0.03748096676082289,0.04501649787241683,0.04946216451815513,0.05472690590436819,0.06768056704216738,0.00027091272342348794,0.07917202781097336
v_gain_tau,v_gain_tau,False,False,False,v_gain_tau,(),[],True,,,,,,,,,,,,,,,,159.53517861750595
v_gain_subj.1,v_gain_subj,True,False,True,v_gain_subj.1,(),['subj_idx'],False,1,,,,,,,0.18255735940765827,0.02919330169210798,0.12554117987685562,0.16313072080513136,0.18243658395055062,0.20209417017412348,0.24170394017023453,0.0016479543993075086,0.10850179711807179
v_gain_subj.2,v_gain_subj,True,False,True,v_gain_subj.2,(),['subj_idx'],False,2,,,,,,,0.11414744879677485,0.02173547507477699,0.07136990235449847,0.09946062959534338,0.11425830108532456,0.1292039995842708,0.1565590280468071,0.0010178948822097756,-0.06351930216266334
v_gain_subj.3,v_gain_subj,True,False,True,v_gain_subj.3,(),['subj_idx'],False,3,,,,,,,0.15703620747571306,0.019056954439624314,0.12143657937194334,0.1439000718537466,0.15719496712826986,0.16983485794416672,0.19572078619803068,0.0008874275275422399,-0.06711004684181962
v_gain_subj.4,v_gain_subj,True,False,True,v_gain_subj.4,(),['subj_idx'],False,4,,,,,,,0.06211048446705112,0.025659230321207163,0.010499241213863215,0.044927004271699975,0.06197736479895306,0.07970544615280073,0.11154264490172595,0.0012062742946255364,-0.21462057709445853
v_gain_subj.5,v_gain_subj,True,False,True,v_gain_subj.5,(),['subj_idx'],False,5,,,,,,,0.1533021984937936,0.022340407158795945,0.10916710836189103,0.13816479922317323,0.15311457237919393,0.16924998343735034,0.1952999256562413,0.0011449493908643978,-0.10094862446804417
v_gain_subj.6,v_gain_subj,True,False,True,v_gain_subj.6,(),['subj_idx'],False,6,,,,,,,0.12190009823219489,0.02180290871065828,0.07938477973483184,0.1065183221211986,0.12217199082156166,0.1372134012325863,0.16383692161324587,0.0010919210526900347,-0.06146958513413504
v_gain_subj.7,v_gain_subj,True,False,True,v_gain_subj.7,(),['subj_idx'],False,7,,,,,,,0.13029909349900787,0.019789496647411482,0.09244672346539436,0.11605140196775737,0.13066930331533352,0.14424650698874525,0.1675978694550799,0.001065235366705997,-0.03247973207475939
v_gain_subj.8,v_gain_subj,True,False,True,v_gain_subj.8,(),['subj_idx'],False,8,,,,,,,0.08419440863338593,0.018839791937321958,0.048172044046450396,0.07147525308817422,0.0839407851047364,0.09661159031189154,0.12125243689143689,0.0010240759154424251,-0.1575356335238922
v_gain_subj.9,v_gain_subj,True,False,True,v_gain_subj.9,(),['subj_idx'],False,9,,,,,,,0.15520927097871162,0.020422588840565966,0.11279707474194822,0.14185836930957588,0.1561416510662495,0.16905500698606923,0.19245610554563347,0.0009878125850623092,-0.029238737606779697
v_gain_subj.10,v_gain_subj,True,False,True,v_gain_subj.10,(),['subj_idx'],False,10,,,,,,,0.12579164667745818,0.016252620114077538,0.09458579657444119,0.1142700129300845,0.12614441511915456,0.1373227169526482,0.15735683083365615,0.0007840305030775247,-0.10041509537839167
v_gain_subj.11,v_gain_subj,True,False,True,v_gain_subj.11,(),['subj_idx'],False,11,,,,,,,0.05088557842277254,0.022079918832264886,0.006376462652281492,0.03619909191291631,0.05125947858298195,0.0661108413535064,0.09257434722701666,0.0010173919402260063,-0.21834795984254884
v_gain_subj.12,v_gain_subj,True,False,True,v_gain_subj.12,(),['subj_idx'],False,12,,,,,,,0.06283794017766163,0.016849975624468553,0.028908234740319,0.051861939040502104,0.06332208588193648,0.07462883386729613,0.0948611441591441,0.0008233667848002596,-0.10076291490642697
v_gain_subj.13,v_gain_subj,True,False,True,v_gain_subj.13,(),['subj_idx'],False,13,,,,,,,0.11477969161061759,0.018964716186902878,0.07920359834449511,0.1012571639813217,0.11479331677702118,0.12787765620681787,0.15204078792363296,0.0009039285419006017,-0.10425283033218602
v_gain_subj.14,v_gain_subj,True,False,True,v_gain_subj.14,(),['subj_idx'],False,14,,,,,,,0.16800383733129343,0.018082632947065105,0.131813559840708,0.15571980101388216,0.16800530287673032,0.18022580240814653,0.20354329279310857,0.00089722988924702,-0.03682513893702687
v_gain_subj.15,v_gain_subj,True,False,True,v_gain_subj.15,(),['subj_idx'],False,15,,,,,,,0.10814601663447385,0.017783572123677933,0.07199953455595762,0.09629085030213436,0.10821027932997995,0.1201083999635108,0.143146002361803,0.0009512362570006453,-0.05207798309919581
v_gain_subj.16,v_gain_subj,True,False,True,v_gain_subj.16,(),['subj_idx'],False,16,,,,,,,0.0884534525335602,0.014273711494124727,0.060029396257831616,0.0787812614336402,0.08841188057510493,0.0977985966151263,0.11649059842162826,0.0007165599783423818,-0.087190994914534
v_gain_subj.17,v_gain_subj,True,False,True,v_gain_subj.17,(),['subj_idx'],False,17,,,,,,,0.09380368518366956,0.01970782292725668,0.055100766754994354,0.08048341356732731,0.09384343289585537,0.10675238772502987,0.13317272243349515,0.0009498233231377296,-0.15094498818713506
v_gain_subj.18,v_gain_subj,True,False,True,v_gain_subj.18,(),['subj_idx'],False,18,,,,,,,0.06020072566975882,0.019973369622701364,0.0210040885677834,0.04641061462035988,0.06030856772752095,0.07380068032143232,0.09938658500615619,0.000983108472694892,-0.18444910317356528
v_gain_subj.19,v_gain_subj,True,False,True,v_gain_subj.19,(),['subj_idx'],False,19,,,,,,,0.10175262034931618,0.01812068993988943,0.0664310058379078,0.08964968943626095,0.10185807555069047,0.11384859479140892,0.13650622018863381,0.0008483398409953625,-0.06580249501173208
v_gain_subj.20,v_gain_subj,True,False,True,v_gain_subj.20,(),['subj_idx'],False,20,,,,,,,0.056771005819569266,0.022639832347106165,0.012417640437801448,0.04166901615859444,0.057124429742073594,0.07170868483997338,0.10053896812749402,0.0012107153083617916,-0.10827981035866067
v_gain_subj.21,v_gain_subj,True,False,True,v_gain_subj.21,(),['subj_idx'],False,21,,,,,,,0.047670693634383074,0.014509318874612499,0.021650317502381975,0.037104422297640126,0.04716981842006519,0.05716399017797779,0.07781477966597464,0.0007805349791138633,-0.08255482314665838
v_gain_subj.22,v_gain_subj,True,False,True,v_gain_subj.22,(),['subj_idx'],False,22,,,,,,,0.033007620284016874,0.026670020228090334,-0.01903240217211983,0.015159270843354243,0.032909468712755185,0.05110242566137903,0.08674389949811184,0.001287308526749177,-0.2603629375187892
v_gain_subj.23,v_gain_subj,True,False,True,v_gain_subj.23,(),['subj_idx'],False,23,,,,,,,0.049264223170784854,0.01788790677011271,0.014669082839189787,0.037395031741450674,0.04913328873387868,0.06094701579630145,0.0852168393221291,0.0008542585151414466,-0.17238240724037474
v_gain_subj.24,v_gain_subj,True,False,True,v_gain_subj.24,(),['subj_idx'],False,24,,,,,,,0.16684122851441652,0.02434657818900773,0.1193170128307775,0.15010233089352543,0.16637628797985995,0.18279772975106728,0.21464841489840358,0.0011365311393172297,-0.12162492022020288
v_gain_subj.25,v_gain_subj,True,False,True,v_gain_subj.25,(),['subj_idx'],False,25,,,,,,,0.07491189748661174,0.014550692650316634,0.04636932590999495,0.06528752925892543,0.07461461968295557,0.08466748096557392,0.10479330257367916,0.0006555066032869592,-0.06725361556905157
v_gain_subj.26,v_gain_subj,True,False,True,v_gain_subj.26,(),['subj_idx'],False,26,,,,,,,0.12190342634076197,0.015300312399401805,0.09266721135356223,0.111826035435851,0.12163663484178318,0.13214051279069583,0.15241390681610714,0.0007510415359315399,-0.021837164466320568
v_gain_subj.27,v_gain_subj,True,False,True,v_gain_subj.27,(),['subj_idx'],False,27,,,,,,,0.0528636716145824,0.02097583782603411,0.01242288295353984,0.038150998247135054,0.05269148191349493,0.06751925557547725,0.09332949791931705,0.0009620838400714579,-0.16847030507992045
v_gain_subj.28,v_gain_subj,True,False,True,v_gain_subj.28,(),['subj_idx'],False,28,,,,,,,0.11417434966065185,0.022596479139659058,0.0691928386420732,0.09861552451296518,0.11433472717161433,0.1295906112515675,0.15807187997789052,0.0010457502858060583,-0.048703690975102305
v_gain_subj.29,v_gain_subj,True,False,True,v_gain_subj.29,(),['subj_idx'],False,29,,,,,,,0.16294268518965574,0.02345627115244887,0.11816440758299455,0.14698893031038118,0.1627505477469242,0.1781590167634014,0.21144442489615434,0.0009726900309662148,-0.05734148946963291
v_gain_subj.30,v_gain_subj,True,False,True,v_gain_subj.30,(),['subj_idx'],False,30,,,,,,,0.09449280774071435,0.0200369913053843,0.054323033712416535,0.08103659545533848,0.0949195407133914,0.10765997111738437,0.13417179655916123,0.0008350166517421629,-0.14444829494211814
v_gain_subj.31,v_gain_subj,True,False,True,v_gain_subj.31,(),['subj_idx'],False,31,,,,,,,0.20107670942688616,0.02675341988041597,0.14869704117485366,0.183116393905588,0.2007540639766511,0.21936851873011134,0.25451143580422775,0.0012499193143872395,0.05291524435937522
v_gain_subj.32,v_gain_subj,True,False,True,v_gain_subj.32,(),['subj_idx'],False,32,,,,,,,0.135880385346824,0.02092838220940527,0.09570203803970141,0.12133448731759047,0.13591102582919945,0.14999302682013166,0.17673046451420749,0.0009396678413940674,0.025242948713444763
v_gain_subj.33,v_gain_subj,True,False,True,v_gain_subj.33,(),['subj_idx'],False,33,,,,,,,0.11562540802593442,0.02193955676532385,0.07125304406850906,0.10102023631280682,0.11578251822573055,0.13065822107379915,0.15733527674567493,0.0010696447413890418,-0.04098024801492848
v_gain_subj.34,v_gain_subj,True,False,True,v_gain_subj.34,(),['subj_idx'],False,34,,,,,,,0.1766306380941365,0.024564960567364492,0.13056957772685238,0.1596664544994772,0.17686030664728475,0.19307728749954303,0.22444190519206922,0.001235048757404737,0.05909189575763036
v_gain_subj.35,v_gain_subj,True,False,True,v_gain_subj.35,(),['subj_idx'],False,35,,,,,,,0.17690117042545003,0.01956640681902319,0.13849084575164813,0.16363836290557715,0.17687544556793636,0.19030517034591513,0.21352253579747,0.0008489967502140585,0.054639926224687725
v_gain_subj.36,v_gain_subj,True,False,True,v_gain_subj.36,(),['subj_idx'],False,36,,,,,,,0.08666587792901623,0.01832099894824633,0.04998551319942954,0.07462737767282228,0.08673230883078842,0.09898525775298134,0.12242867716447492,0.0008188064269529241,-0.05604319378923824
v_gain_subj.37,v_gain_subj,True,False,True,v_gain_subj.37,(),['subj_idx'],False,37,,,,,,,0.12068806084467043,0.02763431315612097,0.06661590962299496,0.1027031775527715,0.12071745920287107,0.13934791421720755,0.17469606786036496,0.001218207801310015,-0.11740647471574171
v_gain_subj.38,v_gain_subj,True,False,True,v_gain_subj.38,(),['subj_idx'],False,38,,,,,,,0.12223386983138108,0.01881559902561735,0.08415021563582506,0.10978973877235063,0.12186843322856991,0.1347051787622878,0.1598562274857449,0.0008912575720176515,-0.006583502097419041
v_gain_subj.39,v_gain_subj,True,False,True,v_gain_subj.39,(),['subj_idx'],False,39,,,,,,,0.11753050143397853,0.019900172969456065,0.07907178775977042,0.10458037158889248,0.11672843346124122,0.1308067250482766,0.15746673219128693,0.0009635482337711172,-0.01792256610335486
v_loss,v_loss,True,False,False,v_loss,(),[],False,,,,,,,,0.15967414676774563,0.011382149834470192,0.1375801938639009,0.15207203874735267,0.15963066369078857,0.16707345232648368,0.18257909497446081,0.0002093955830476051,0.1499841771049339
v_loss_std,v_loss_std,True,False,False,v_loss_std,(),[],False,,,,,,,,0.06873008904829482,0.008794519995332066,0.05384842761931907,0.06260714548515725,0.06792477672170531,0.07382989048366866,0.08803085036678995,0.0002012400084005845,0.06666978348435662
v_loss_tau,v_loss_tau,False,False,False,v_loss_tau,(),[],True,,,,,,,,,,,,,,,,224.9789629558985
v_loss_subj.1,v_loss_subj,True,False,True,v_loss_subj.1,(),['subj_idx'],False,1,,,,,,,0.2547485079833253,0.019877950790221796,0.2150450044881168,0.24198532335310605,0.25455708875541017,0.26792956365165466,0.2949496321099903,0.0008590965789431129,0.24245734350533066
v_loss_subj.2,v_loss_subj,True,False,True,v_loss_subj.2,(),['subj_idx'],False,2,,,,,,,0.1729466139160598,0.016353718519417103,0.14057072084568423,0.16227034667288706,0.17326216983545942,0.1838678919510022,0.20454299270884096,0.0006056532010327866,0.16695766348605656
v_loss_subj.3,v_loss_subj,True,False,True,v_loss_subj.3,(),['subj_idx'],False,3,,,,,,,0.20260946173635572,0.01603705076925668,0.17168168182234675,0.19145695943356847,0.20250580512814972,0.21345376304003894,0.23482919504946403,0.0005618298411743831,0.18988193489278626
v_loss_subj.4,v_loss_subj,True,False,True,v_loss_subj.4,(),['subj_idx'],False,4,,,,,,,0.133556973824811,0.019087059347880464,0.09611877930912557,0.12036599981668608,0.13340489286220433,0.1462341848779486,0.17181233482239375,0.0005934341411188885,0.12267486887734498
v_loss_subj.5,v_loss_subj,True,False,True,v_loss_subj.5,(),['subj_idx'],False,5,,,,,,,0.1437843806131202,0.0165706940339783,0.11205800131892935,0.13218241099729083,0.14371708932697308,0.15477816924730567,0.17683268118402065,0.0005678776672568787,0.13527909588497547
v_loss_subj.6,v_loss_subj,True,False,True,v_loss_subj.6,(),['subj_idx'],False,6,,,,,,,0.15091264218767816,0.015136273528567402,0.1212068133364994,0.14077919982396742,0.1507325578759026,0.16129125992617344,0.18029349470828987,0.0005432152745814505,0.1361983741102257
v_loss_subj.7,v_loss_subj,True,False,True,v_loss_subj.7,(),['subj_idx'],False,7,,,,,,,0.20576311322478955,0.015971444255900327,0.17376193565820108,0.19481448229766507,0.2059685361657756,0.2169522216337346,0.23605596636755527,0.0006070470852617678,0.19139167989161682
v_loss_subj.8,v_loss_subj,True,False,True,v_loss_subj.8,(),['subj_idx'],False,8,,,,,,,0.05589009830256894,0.011332307396666484,0.034514181624516735,0.04812223618946769,0.05564956125021753,0.0635093533844922,0.07881734720448794,0.00040915009884444353,0.028493419712855687
v_loss_subj.9,v_loss_subj,True,False,True,v_loss_subj.9,(),['subj_idx'],False,9,,,,,,,0.19978639779986787,0.016809611053207402,0.16645428150285008,0.18816235650819885,0.20026032141492078,0.21152755060376185,0.23218077630425799,0.0006492213379072127,0.1894435888650509
v_loss_subj.10,v_loss_subj,True,False,True,v_loss_subj.10,(),['subj_idx'],False,10,,,,,,,0.10698335118160486,0.012288456740091597,0.08345359654770235,0.09848851241776442,0.10686188970406442,0.11500324924696327,0.1316499676542022,0.00034356027127594753,0.10348534674308808
v_loss_subj.11,v_loss_subj,True,False,True,v_loss_subj.11,(),['subj_idx'],False,11,,,,,,,0.05533528785637546,0.01571873693063536,0.024530373649844964,0.04470578380098363,0.054968662788110426,0.06575062380345709,0.08720070646228405,0.0005486721683213759,0.04248361706054584
v_loss_subj.12,v_loss_subj,True,False,True,v_loss_subj.12,(),['subj_idx'],False,12,,,,,,,0.14496294485822506,0.013077432824368034,0.11890416301116775,0.13623022327531073,0.14496682027036054,0.15379643786476452,0.17094081376481016,0.00045887729969676193,0.11987861085685819
v_loss_subj.13,v_loss_subj,True,False,True,v_loss_subj.13,(),['subj_idx'],False,13,,,,,,,0.1289342222225792,0.014314312191896722,0.10056671815548891,0.11940285956628836,0.1290179352063825,0.13840538016856538,0.15687389034351157,0.0004868650681470882,0.11408165993206996
v_loss_subj.14,v_loss_subj,True,False,True,v_loss_subj.14,(),['subj_idx'],False,14,,,,,,,0.17782498106408826,0.013564986011754506,0.1510176992558331,0.16855371607613462,0.17798747148595548,0.18719234876821902,0.20395845035321467,0.0004672070638386385,0.1546039832542354
v_loss_subj.15,v_loss_subj,True,False,True,v_loss_subj.15,(),['subj_idx'],False,15,,,,,,,0.1532530899509383,0.012808520289893347,0.1281174615296589,0.1450406653107666,0.15327266162479533,0.16165871313118735,0.17801366397602786,0.0004754967756007789,0.1372322200707422
v_loss_subj.16,v_loss_subj,True,False,True,v_loss_subj.16,(),['subj_idx'],False,16,,,,,,,0.08662099766989738,0.010804632568679624,0.06543467841520927,0.0793301632671201,0.08663506350028045,0.09397193206641109,0.10769961774613585,0.00034193989708453115,0.08091298851146617
v_loss_subj.17,v_loss_subj,True,False,True,v_loss_subj.17,(),['subj_idx'],False,17,,,,,,,0.09070950559061555,0.014675787308697721,0.062204681685124136,0.08099864301369353,0.0905626952010938,0.1005563309154539,0.11914824410094414,0.00047341784806929536,0.09113295864319718
v_loss_subj.18,v_loss_subj,True,False,True,v_loss_subj.18,(),['subj_idx'],False,18,,,,,,,0.027406525422949496,0.013221391623139397,0.0019529265050950186,0.018425201514694234,0.027203314715780837,0.036879194174918604,0.05241063025622786,0.0004739612705016727,0.03192373764241856
v_loss_subj.19,v_loss_subj,True,False,True,v_loss_subj.19,(),['subj_idx'],False,19,,,,,,,0.16023900962858711,0.01426593075478307,0.1328510816252811,0.15041054726826927,0.1603715542218815,0.16962211439725441,0.18776572183092483,0.0005044018235922447,0.14681768820634689
v_loss_subj.20,v_loss_subj,True,False,True,v_loss_subj.20,(),['subj_idx'],False,20,,,,,,,0.17667923854229717,0.01648233439221103,0.144296513462772,0.16557567974299967,0.17658434830783057,0.18778194128146866,0.20867810920447255,0.0005646769703566804,0.16574510614878674
v_loss_subj.21,v_loss_subj,True,False,True,v_loss_subj.21,(),['subj_idx'],False,21,,,,,,,0.11074629047416255,0.010687612929426842,0.09021108158733976,0.10342272408143621,0.11048813873417643,0.11772865979748669,0.13205500830985042,0.00038862020869764077,0.09114760173243752
v_loss_subj.22,v_loss_subj,True,False,True,v_loss_subj.22,(),['subj_idx'],False,22,,,,,,,0.12694460644711408,0.01950800175995968,0.08958904269206908,0.11342134079835434,0.12669866661740142,0.14012275209556352,0.1655741751037811,0.0006526136437839897,0.09385771367942633
v_loss_subj.23,v_loss_subj,True,False,True,v_loss_subj.23,(),['subj_idx'],False,23,,,,,,,0.0630290375516618,0.011711190903574165,0.04033976679419085,0.05498558347777889,0.06326035573323481,0.07074978290000053,0.08649709762737043,0.0003998413203562323,0.03754582943495894
v_loss_subj.24,v_loss_subj,True,False,True,v_loss_subj.24,(),['subj_idx'],False,24,,,,,,,0.1441621716682602,0.018327772202153647,0.10871728132555368,0.13173368421051335,0.14382839358490357,0.15654826854303758,0.17939893479383615,0.00065567617158287,0.1400688644559692
v_loss_subj.25,v_loss_subj,True,False,True,v_loss_subj.25,(),['subj_idx'],False,25,,,,,,,0.16331721328292975,0.01280204567373059,0.13752722263536277,0.154642563379676,0.16348081656658264,0.17203011647325267,0.18843023879943682,0.0004013779181397797,0.15913383931267516
v_loss_subj.26,v_loss_subj,True,False,True,v_loss_subj.26,(),['subj_idx'],False,26,,,,,,,0.134216945155709,0.010995562525837145,0.1132346991510344,0.12678852690474884,0.13409750307062032,0.14175609350412313,0.15547531734083736,0.00040480486303437913,0.12020276529433704
v_loss_subj.27,v_loss_subj,True,False,True,v_loss_subj.27,(),['subj_idx'],False,27,,,,,,,0.04681142828732792,0.014561675592569727,0.017612967923376428,0.037183478869482235,0.04672275917598925,0.05660822097345426,0.07509758036953879,0.0004601823549784174,0.04346846140657904
v_loss_subj.28,v_loss_subj,True,False,True,v_loss_subj.28,(),['subj_idx'],False,28,,,,,,,0.2072960468999734,0.018738390529857752,0.17044020841624766,0.19460265294604967,0.20734546400368878,0.22017791891632865,0.24340634431794939,0.0006673127526440621,0.20085048642188832
v_loss_subj.29,v_loss_subj,True,False,True,v_loss_subj.29,(),['subj_idx'],False,29,,,,,,,0.26862390328907776,0.021929663152054663,0.2276985439574105,0.25284945197013625,0.2684981207776318,0.283359530992672,0.3123519929282824,0.0006350897835958624,0.2590994386967673
v_loss_subj.30,v_loss_subj,True,False,True,v_loss_subj.30,(),['subj_idx'],False,30,,,,,,,0.1336605669356411,0.0164089136030039,0.1012585787904539,0.1227138347736021,0.13352506432675687,0.14445121499646807,0.16539221382304706,0.0005216799413048852,0.13507779030223058
v_loss_subj.31,v_loss_subj,True,False,True,v_loss_subj.31,(),['subj_idx'],False,31,,,,,,,0.2539134656153738,0.021059696226577974,0.2128554164198862,0.2390090608720811,0.2543086249937972,0.2681821326397417,0.29524848940823434,0.0007064013493139744,0.26400946735753883
v_loss_subj.32,v_loss_subj,True,False,True,v_loss_subj.32,(),['subj_idx'],False,32,,,,,,,0.2796919045040183,0.019273178547433083,0.24368977095616123,0.26680979149619366,0.2788123342101864,0.29229765827633725,0.31915109240677114,0.000761041330845794,0.28476205697036966
v_loss_subj.33,v_loss_subj,True,False,True,v_loss_subj.33,(),['subj_idx'],False,33,,,,,,,0.18514767479411273,0.016502452883845383,0.1529573689924473,0.1739337124612964,0.18521222430174925,0.19646524176576166,0.216961345821334,0.0006679868793258973,0.17667981014429623
v_loss_subj.34,v_loss_subj,True,False,True,v_loss_subj.34,(),['subj_idx'],False,34,,,,,,,0.2421109474996204,0.0183604590205618,0.20701891541170303,0.22916657539689947,0.241829725685851,0.2550438656101782,0.2778975247929502,0.000618542562977777,0.23852398799645141
v_loss_subj.35,v_loss_subj,True,False,True,v_loss_subj.35,(),['subj_idx'],False,35,,,,,,,0.2437692640211713,0.017541112167384583,0.20810431474239144,0.23223580498466598,0.24406599921876443,0.2555130568903103,0.279075190236518,0.0006624631174534238,0.23751682641672894
v_loss_subj.36,v_loss_subj,True,False,True,v_loss_subj.36,(),['subj_idx'],False,36,,,,,,,0.20612954383822832,0.016024381596186767,0.17563271564752875,0.19496740125310996,0.20610404672669502,0.2171238264263037,0.23818600704788284,0.0005715334159671347,0.19305262260934614
v_loss_subj.37,v_loss_subj,True,False,True,v_loss_subj.37,(),['subj_idx'],False,37,,,,,,,0.16371424225559944,0.020226153044382335,0.12297244513831387,0.15035746571394926,0.16380474934937672,0.17743330463445417,0.20239909993136512,0.0006229577936724519,0.16083849257704863
v_loss_subj.38,v_loss_subj,True,False,True,v_loss_subj.38,(),['subj_idx'],False,38,,,,,,,0.1894638411640418,0.014386388859719853,0.1611311099517443,0.17982804676860906,0.18939868849568536,0.19916071218953416,0.21746897794251513,0.0005239268342316299,0.17990046968946385
