,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,response,rt,gain,loss,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
a_subj.49,a_subj,True,False,True,a_subj.49,(),['subj_idx'],False,49,,,,,2.434900947165023,0.09670843710306382,2.2469117138707837,2.370400175621248,2.4337002725125614,2.4984612584006274,2.6308764669735765,0.0026821636690733002,2.0867914062997213
t,t,True,False,False,t,(),[],False,,,,,,0.37173783839014907,0.020197972765244862,0.33368400492351147,0.3580234305474224,0.3715368785302238,0.3848046963211061,0.4121712028232644,0.0004231684917165257,0.4231388577624083
t_std,t_std,True,False,False,t_std,(),[],False,,,,,,0.13873919463249565,0.01746836208337478,0.10929743920764175,0.1265079594596883,0.13663227552655471,0.1489419909761957,0.178113425092526,0.00040765290061189446,0.12049943706007492
t_rate,t_rate,False,False,False,t_rate,(),[],True,,,,,,,,,,,,,,29.14156514841302
t_shape,t_shape,False,False,False,t_shape,(),[],True,,,,,,,,,,,,,,12.33092859030829
t_subj.1,t_subj,True,False,True,t_subj.1,(),['subj_idx'],False,1,,,,,0.379780103369632,0.03239625865029436,0.3103033721406007,0.35940637905691886,0.3820320760941886,0.40200934686996975,0.4373810164184867,0.0008051994525014371,0.463656015001041
t_subj.2,t_subj,True,False,True,t_subj.2,(),['subj_idx'],False,2,,,,,0.43548439796362837,0.012873986434430008,0.40671961985925525,0.42742958358136834,0.4365390148435083,0.4448188749096885,0.45683053143820407,0.00029074053885670757,0.45521576813952663
t_subj.3,t_subj,True,False,True,t_subj.3,(),['subj_idx'],False,3,,,,,0.2658092170530664,0.035429441000976045,0.19378103090858595,0.24190769632292017,0.2673373817141229,0.29089362168015453,0.33156803149423103,0.0009130050634622375,0.3728274988965679
t_subj.4,t_subj,True,False,True,t_subj.4,(),['subj_idx'],False,4,,,,,0.6109019602793758,0.018996551608280385,0.5706357789790393,0.5988916606808302,0.6121020059544573,0.6242111934851873,0.6440477615571533,0.0005559835680998527,0.6488836988314338
t_subj.5,t_subj,True,False,True,t_subj.5,(),['subj_idx'],False,5,,,,,0.24786880671494857,0.030009567268936794,0.18586478955880514,0.22833389277887403,0.25021872973026693,0.26941301641339266,0.30152845227269953,0.0010078319811727234,0.31197342744809253
t_subj.6,t_subj,True,False,True,t_subj.6,(),['subj_idx'],False,6,,,,,0.263451703714233,0.020512525216112784,0.21975213158129164,0.2507787839810375,0.2648199275962339,0.2780359328224037,0.2994557090925706,0.0006367031560359968,0.316328949595095
t_subj.7,t_subj,True,False,True,t_subj.7,(),['subj_idx'],False,7,,,,,0.2588169436716561,0.02086241255771978,0.2142901050211578,0.24543870808338858,0.25985030452660274,0.2734648481581608,0.29618327187322974,0.0007069439264973723,0.30264648019455864
t_subj.8,t_subj,True,False,True,t_subj.8,(),['subj_idx'],False,8,,,,,0.33654218817648085,0.022174706322589992,0.2876735992263472,0.32316858813334093,0.33883587694838146,0.3523006829735956,0.3737295913163708,0.0005256536355711754,0.38099850073738917
t_subj.9,t_subj,True,False,True,t_subj.9,(),['subj_idx'],False,9,,,,,0.4421613428444191,0.031039558546653,0.3745553776495569,0.42252284058995676,0.4451301320483419,0.4640236099065913,0.49616278194540653,0.0008106876543544572,0.5193344353327194
t_subj.10,t_subj,True,False,True,t_subj.10,(),['subj_idx'],False,10,,,,,0.21117532247241455,0.04010683413505364,0.12936165372111944,0.18447405591122207,0.21207774626626702,0.23816287876842593,0.2883214646888196,0.0007793627162084428,0.34658555767844557
t_subj.11,t_subj,True,False,True,t_subj.11,(),['subj_idx'],False,11,,,,,0.5089060704131161,0.019455038131060205,0.4662940690054131,0.4967905643766741,0.5107492362798464,0.5229133974598197,0.5420759503833181,0.0004635846730277069,0.5458400522172147
t_subj.12,t_subj,True,False,True,t_subj.12,(),['subj_idx'],False,12,,,,,0.25552291987392767,0.025844893311641567,0.20108854377752353,0.23883577776253345,0.256787751721921,0.2739134319294152,0.30277696802504783,0.0005496537679433958,0.31883074771666675
t_subj.13,t_subj,True,False,True,t_subj.13,(),['subj_idx'],False,13,,,,,0.4398198542012983,0.016501550313617584,0.40503709789578873,0.42894921303810607,0.4405716027429137,0.4513984459525925,0.4698277264375369,0.0004736845527290312,0.4680079502002611
t_subj.14,t_subj,True,False,True,t_subj.14,(),['subj_idx'],False,14,,,,,0.4752711680793434,0.02293548822763548,0.4261365468399054,0.4603992509526377,0.4767951722388228,0.4914456380026426,0.5161312413294745,0.0005907803691157689,0.5267257063143129
t_subj.15,t_subj,True,False,True,t_subj.15,(),['subj_idx'],False,15,,,,,0.8633695840593284,0.02374006369578707,0.8108865000134553,0.8484941632243769,0.8654488430184697,0.880104326782457,0.9040158559773069,0.0005232302183662658,0.913407105800146
t_subj.16,t_subj,True,False,True,t_subj.16,(),['subj_idx'],False,16,,,,,0.34740012626510797,0.020748421985157892,0.30324121944610705,0.3345073642165778,0.34910960003703145,0.3624618751543102,0.38432451384096766,0.0005320512837695471,0.3880918850116989
t_subj.17,t_subj,True,False,True,t_subj.17,(),['subj_idx'],False,17,,,,,0.31117245499224655,0.015904097727757954,0.27752264991454084,0.3008171825461849,0.3119482252489538,0.3226738173143252,0.3394253275034686,0.0005977127844653589,0.3398091038401784
t_subj.18,t_subj,True,False,True,t_subj.18,(),['subj_idx'],False,18,,,,,0.5040456504594031,0.0252499866140082,0.4478155624265839,0.4886108890342599,0.5058856785803046,0.5223979192354141,0.547173763599612,0.0007082875597383166,0.5610192593983439
t_subj.19,t_subj,True,False,True,t_subj.19,(),['subj_idx'],False,19,,,,,0.16897747663541235,0.03216284138662262,0.10368007615719155,0.1480088299935049,0.16966377949873945,0.1915122032387274,0.2284393244830309,0.000728378036068347,0.24601718498380323
t_subj.20,t_subj,True,False,True,t_subj.20,(),['subj_idx'],False,20,,,,,0.2146355973622027,0.054375332518783695,0.10256308611896911,0.17728415503726222,0.21690469017233055,0.2526587162091459,0.3177128629832612,0.0014455510094694567,0.333481753316715
t_subj.21,t_subj,True,False,True,t_subj.21,(),['subj_idx'],False,21,,,,,0.3439302857957825,0.013396384785887387,0.3150664220319672,0.3355497137517794,0.3450584752113808,0.35335081709901356,0.36744644127221654,0.00035394339467788945,0.3588889870779779
t_subj.22,t_subj,True,False,True,t_subj.22,(),['subj_idx'],False,22,,,,,0.2826985532209136,0.015529201294807459,0.24998965336251444,0.27241888713900103,0.2837034824727345,0.2936833383197221,0.3106348973521801,0.0004899352897663905,0.31014387033861635
t_subj.23,t_subj,True,False,True,t_subj.23,(),['subj_idx'],False,23,,,,,0.3575962944456493,0.010404231865520865,0.3347716918759602,0.35114906532907525,0.3585535826165626,0.36498560227580684,0.37535108381402754,0.00025913479821101834,0.3686969522774533
t_subj.24,t_subj,True,False,True,t_subj.24,(),['subj_idx'],False,24,,,,,0.25493353918119654,0.04297065047243142,0.15868706585840964,0.22811282235092228,0.2584409699378282,0.28623097623822247,0.32747174906459675,0.0013821498397174827,0.3140088145005314
t_subj.25,t_subj,True,False,True,t_subj.25,(),['subj_idx'],False,25,,,,,0.3781387533245093,0.011980414441688816,0.35243901187279153,0.3704856116333863,0.37919740003177055,0.38669897437347883,0.3988124781367419,0.0002638692241968244,0.3913717767294028
t_subj.26,t_subj,True,False,True,t_subj.26,(),['subj_idx'],False,26,,,,,0.375393446033016,0.025265317387537185,0.3200770791447107,0.3605955290716495,0.376881124679624,0.39269871697618347,0.420996391449734,0.0006190321271989636,0.4318549967874936
t_subj.27,t_subj,True,False,True,t_subj.27,(),['subj_idx'],False,27,,,,,0.506908368193028,0.036739227794044885,0.4316237730365048,0.4832124866388174,0.5079673961309149,0.532376633619378,0.5757387175513174,0.0010213204796926403,0.6302337343617825
t_subj.28,t_subj,True,False,True,t_subj.28,(),['subj_idx'],False,28,,,,,0.39935634697838807,0.02881675386522672,0.3381371971094454,0.3805259632338637,0.40105009320258367,0.4197514941126518,0.4506840486169452,0.000742042332621078,0.4724833448485374
t_subj.29,t_subj,True,False,True,t_subj.29,(),['subj_idx'],False,29,,,,,0.15891861183564132,0.031093055047393306,0.09602660831213544,0.13864134723560695,0.15898437086310419,0.18072969359364405,0.21788243225193843,0.0008953515519307829,0.26414052758717266
t_subj.30,t_subj,True,False,True,t_subj.30,(),['subj_idx'],False,30,,,,,0.29880862058388064,0.018411878965932552,0.25920612608975657,0.2870677067081169,0.30000073561858964,0.31173480745415705,0.33122885436509286,0.00046691410462122186,0.33794433313760897
t_subj.31,t_subj,True,False,True,t_subj.31,(),['subj_idx'],False,31,,,,,0.3417342225821621,0.013483472981633075,0.3132813804797875,0.3327044768498046,0.3427839692043829,0.35116583089351516,0.3651635658605941,0.00034359669182987,0.3643412317947936
t_subj.32,t_subj,True,False,True,t_subj.32,(),['subj_idx'],False,32,,,,,0.307431663356982,0.015496735454142901,0.2733043894435119,0.29758679781419944,0.30862088114049574,0.31840750628490083,0.33464668461434716,0.0004935355172147836,0.3299333939380117
t_subj.33,t_subj,True,False,True,t_subj.33,(),['subj_idx'],False,33,,,,,0.2796981012143547,0.025070096679285697,0.2244563159975619,0.26389017777854185,0.2810416441233692,0.2973168858729559,0.3241855666906722,0.0007322610551113794,0.3434211661725746
t_subj.34,t_subj,True,False,True,t_subj.34,(),['subj_idx'],False,34,,,,,0.30953644039120876,0.026766522686941442,0.2538574774162665,0.29263343274413794,0.3109474492561341,0.32862188675087045,0.35775092704037775,0.0006683000058892686,0.37391296947926544
t_subj.35,t_subj,True,False,True,t_subj.35,(),['subj_idx'],False,35,,,,,0.5634727989708472,0.010401644547654217,0.5405432784251575,0.5572126596683452,0.564501627894496,0.571286434585203,0.5802727096040677,0.0001915465824053805,0.576122986171186
t_subj.36,t_subj,True,False,True,t_subj.36,(),['subj_idx'],False,36,,,,,0.3143240949701967,0.013374870468929245,0.28525769297134523,0.3062160068432587,0.31533225311250473,0.3238499135460373,0.33678293238808577,0.00040821182250107133,0.33873338611461307
t_subj.37,t_subj,True,False,True,t_subj.37,(),['subj_idx'],False,37,,,,,0.7314924287795632,0.02240176308320674,0.6832713291325564,0.7180553184108021,0.7328173813442853,0.7469287984328581,0.771000490904486,0.0005214553039459807,0.7737640784801987
t_subj.38,t_subj,True,False,True,t_subj.38,(),['subj_idx'],False,38,,,,,0.4138876361622894,0.024533623027415512,0.36123682425218445,0.3987596382048987,0.41546932590515245,0.43077933494726767,0.4586479598890646,0.0006178451851572774,0.48010810968243894
t_subj.39,t_subj,True,False,True,t_subj.39,(),['subj_idx'],False,39,,,,,0.5121890026177013,0.009813410675625592,0.490842167265445,0.5061222278416623,0.5128928016608779,0.5190937833637937,0.5292565760247897,0.00020333799433838853,0.5210077166336109
t_subj.40,t_subj,True,False,True,t_subj.40,(),['subj_idx'],False,40,,,,,0.49503800114471164,0.0302840549494675,0.42907712441999674,0.47675288939731836,0.4976303504018936,0.5158575237985774,0.5471264600047062,0.0008011259728323711,0.5771183511927411
t_subj.41,t_subj,True,False,True,t_subj.41,(),['subj_idx'],False,41,,,,,0.27021773958732936,0.019898187886994566,0.22972126960420006,0.2574152363072793,0.27158281455004035,0.2841761671712699,0.3055019503148096,0.0005576537652327264,0.30892418974522495
t_subj.42,t_subj,True,False,True,t_subj.42,(),['subj_idx'],False,42,,,,,0.3696865277798877,0.026061916482388838,0.31377677375361124,0.3539097006811416,0.371922587231205,0.38799188077906915,0.41578120564532994,0.0007207118220022859,0.4402142688974374
t_subj.43,t_subj,True,False,True,t_subj.43,(),['subj_idx'],False,43,,,,,0.3097300200108027,0.02417848956264618,0.2574708280654969,0.29520094473132574,0.311601451930616,0.32661862422316984,0.3524664177485882,0.0006436991293270729,0.3533686176748972
t_subj.44,t_subj,True,False,True,t_subj.44,(),['subj_idx'],False,44,,,,,0.505691092695303,0.021730841220326976,0.4591246894706256,0.4918244543481933,0.5073346975514486,0.5208478171353379,0.5447570487176087,0.0005670685484944772,0.5502690952347173
t_subj.45,t_subj,True,False,True,t_subj.45,(),['subj_idx'],False,45,,,,,0.241803854875359,0.03247848366169983,0.1736685851248756,0.2209205456833256,0.24329267157940204,0.26504604992166275,0.29992706848657164,0.0007699321456772241,0.3107190276192438
t_subj.46,t_subj,True,False,True,t_subj.46,(),['subj_idx'],False,46,,,,,0.2348696092870835,0.032026405033016,0.1675824963689786,0.21467313544760078,0.2364702367724658,0.2580855583449329,0.29241718770319103,0.0009382265133510663,0.344390637422623
t_subj.47,t_subj,True,False,True,t_subj.47,(),['subj_idx'],False,47,,,,,0.2838091176346269,0.02443412575381297,0.23187861285328212,0.2677456037041091,0.2856515568712168,0.3008412325759338,0.32719960204273774,0.0006883437437236534,0.33734435340102037
t_subj.48,t_subj,True,False,True,t_subj.48,(),['subj_idx'],False,48,,,,,0.2866104884496232,0.017970378065249162,0.24815260110550375,0.27523535089401874,0.28787337731692975,0.29909586416311734,0.31911993929216015,0.0005348569250134065,0.3270095511509777
t_subj.49,t_subj,True,False,True,t_subj.49,(),['subj_idx'],False,49,,,,,0.4188853780754781,0.027126137361257185,0.36203006642465063,0.40152145700020625,0.4207376902437791,0.43787309605779184,0.46672588073401694,0.0007053991346947239,0.4863956247250805
v_Intercept,v_Intercept,True,False,False,v_Intercept,(),[],False,,,,,,-0.2901367835415481,0.11714494126805759,-0.5240543516005444,-0.36755096781667285,-0.29036494123552764,-0.21072876385123712,-0.05500816167121106,0.0030660449626209348,1.6540180577927348
v_Intercept_std,v_Intercept_std,True,False,False,v_Intercept_std,(),[],False,,,,,,0.7751891200601565,0.09631301542972094,0.6043544794120592,0.708136294833557,0.7676576262524375,0.8349617242560633,0.9837017681041816,0.003366717136271865,0.1306070745994093
v_Intercept_tau,v_Intercept_tau,False,False,False,v_Intercept_tau,(),[],True,,,,,,,,,,,,,,58.62280514964497
v_Intercept_subj.1,v_Intercept_subj,True,False,True,v_Intercept_subj.1,(),['subj_idx'],False,1,,,,,0.0139207049206337,0.1682005781002203,-0.31175152927956606,-0.10276320775231179,0.009766033397347731,0.12956962795644494,0.3393118430644916,0.008956987229275614,1.535550191230867
v_Intercept_subj.2,v_Intercept_subj,True,False,True,v_Intercept_subj.2,(),['subj_idx'],False,2,,,,,-0.2909615764465511,0.24102646822432314,-0.7633770726134134,-0.45426601091024577,-0.2923322447302522,-0.12563741403618758,0.19194207911003197,0.01167674122518345,1.7263132918422712
v_Intercept_subj.3,v_Intercept_subj,True,False,True,v_Intercept_subj.3,(),['subj_idx'],False,3,,,,,0.27620883023180354,0.151782372008454,-0.013832830089168937,0.17309192628823164,0.2721961408318989,0.3743362781833804,0.5906042760757885,0.007521783298603518,1.5570678885849407
v_Intercept_subj.4,v_Intercept_subj,True,False,True,v_Intercept_subj.4,(),['subj_idx'],False,4,,,,,0.21804929968253967,0.20163191128540164,-0.17365323149627637,0.0818905813734807,0.21567883268682786,0.353929864047641,0.6189704558137614,0.009189188147054153,1.6828296657304602
v_Intercept_subj.5,v_Intercept_subj,True,False,True,v_Intercept_subj.5,(),['subj_idx'],False,5,,,,,-0.8917463229010772,0.360963513579177,-1.6074712898720516,-1.128351090399117,-0.8869384627499279,-0.6416263296919934,-0.19751214458941302,0.013316024836553,1.9036792593068763
v_Intercept_subj.6,v_Intercept_subj,True,False,True,v_Intercept_subj.6,(),['subj_idx'],False,6,,,,,-1.917673502736904,0.2726441310559931,-2.468460533511611,-2.105860374883163,-1.910856507257531,-1.7292591774605963,-1.412960746953035,0.014030592915336251,1.6005720924987117
v_Intercept_subj.7,v_Intercept_subj,True,False,True,v_Intercept_subj.7,(),['subj_idx'],False,7,,,,,-1.0406547055763293,0.2609307938180694,-1.5687039014069482,-1.213746093354564,-1.0386019892285914,-0.8693313429379138,-0.5271752237862096,0.012526940908661813,1.6715607204014649
v_Intercept_subj.8,v_Intercept_subj,True,False,True,v_Intercept_subj.8,(),['subj_idx'],False,8,,,,,-0.0336773032872474,0.1800579217044924,-0.383218735991165,-0.15325388036357285,-0.03151938161235307,0.087591508150836,0.3200159643314222,0.007580682752067272,1.5925873144555165
v_Intercept_subj.9,v_Intercept_subj,True,False,True,v_Intercept_subj.9,(),['subj_idx'],False,9,,,,,-0.12795555037757103,0.15118158055098366,-0.41407355415369035,-0.23134035424628718,-0.128852420484498,-0.027751761553442375,0.16509398152658133,0.00774988922128277,1.4507442723962998
v_Intercept_subj.10,v_Intercept_subj,True,False,True,v_Intercept_subj.10,(),['subj_idx'],False,10,,,,,0.09185735644013673,0.126791112449559,-0.15860345491079234,0.007227302033353825,0.08912270623810976,0.17454942058780193,0.3414803523285961,0.006179592786324786,1.2960051722454877
v_Intercept_subj.11,v_Intercept_subj,True,False,True,v_Intercept_subj.11,(),['subj_idx'],False,11,,,,,0.11486497353915123,0.22410758889449617,-0.3070184053849946,-0.04062581244980579,0.11483091964711108,0.2629458111871005,0.555331707712158,0.01187705680159998,1.739048880901912
v_Intercept_subj.12,v_Intercept_subj,True,False,True,v_Intercept_subj.12,(),['subj_idx'],False,12,,,,,0.1430918355607764,0.17897803799174045,-0.19547801802090992,0.017364968977159875,0.14232191565373353,0.25644055745305055,0.5161521636942815,0.008629102446920067,1.5958690127198598
v_Intercept_subj.13,v_Intercept_subj,True,False,True,v_Intercept_subj.13,(),['subj_idx'],False,13,,,,,-0.2128172592284092,0.20723462877664725,-0.5926528963317746,-0.3567104542769787,-0.2167484058544698,-0.07109364949936842,0.2032789446475381,0.009510041205796738,1.6289954469312784
v_Intercept_subj.14,v_Intercept_subj,True,False,True,v_Intercept_subj.14,(),['subj_idx'],False,14,,,,,-0.4541477051793635,0.19828623332554404,-0.8275041241658759,-0.5908313528888387,-0.4592667958705368,-0.3225025260869071,-0.04714569933049423,0.009358137002783483,1.5823421741800474
v_Intercept_subj.15,v_Intercept_subj,True,False,True,v_Intercept_subj.15,(),['subj_idx'],False,15,,,,,-0.05639503041896696,0.17809025727341976,-0.403438480295593,-0.1774893338891964,-0.05494534356683162,0.06255830605280333,0.2912781060694995,0.007323797856053693,1.5885045160512548
v_Intercept_subj.16,v_Intercept_subj,True,False,True,v_Intercept_subj.16,(),['subj_idx'],False,16,,,,,0.026988652438951148,0.18682474569653723,-0.3512378053726731,-0.09573444083572258,0.027545937475919324,0.14943635977089295,0.37963190142785,0.00828250475645419,1.6487839588911595
v_Intercept_subj.17,v_Intercept_subj,True,False,True,v_Intercept_subj.17,(),['subj_idx'],False,17,,,,,-2.443864807375475,0.3436087417155512,-3.1176915067583293,-2.6781695258629745,-2.44866006088188,-2.2166621382407623,-1.7784756560563837,0.018502000089083138,1.714234648742493
v_Intercept_subj.18,v_Intercept_subj,True,False,True,v_Intercept_subj.18,(),['subj_idx'],False,18,,,,,0.4590220136505784,0.18040124545488567,0.0881995833525942,0.33853305866629513,0.4600152098496687,0.5818694241321121,0.8058826242476079,0.00883865034705179,1.717422364316123
v_Intercept_subj.19,v_Intercept_subj,True,False,True,v_Intercept_subj.19,(),['subj_idx'],False,19,,,,,0.19520896798324097,0.17638302501876657,-0.13466305607738838,0.07063526539307051,0.19391020562320738,0.3103741423075711,0.55251802415028,0.008572227423725008,1.5985641490087692
v_Intercept_subj.20,v_Intercept_subj,True,False,True,v_Intercept_subj.20,(),['subj_idx'],False,20,,,,,-1.151480751614814,0.5224362682838017,-2.1950347931186935,-1.4987328994936417,-1.137718404226601,-0.801594450244588,-0.17349535179664533,0.02471642152365171,1.960865909630474
v_Intercept_subj.21,v_Intercept_subj,True,False,True,v_Intercept_subj.21,(),['subj_idx'],False,21,,,,,0.30731009323219227,0.23663447933840906,-0.17666523279245686,0.14613988498623762,0.31357054775227156,0.47130225732169906,0.7517273565553702,0.011759161820525072,1.8030481772012024
v_Intercept_subj.22,v_Intercept_subj,True,False,True,v_Intercept_subj.22,(),['subj_idx'],False,22,,,,,0.1328225258490762,0.21245726452966399,-0.27262481868914096,-0.013139633185271837,0.12729049988842928,0.27119437546594366,0.5593525192084277,0.009138375879234687,1.74679318088729
v_Intercept_subj.23,v_Intercept_subj,True,False,True,v_Intercept_subj.23,(),['subj_idx'],False,23,,,,,0.5998051934169645,0.2438845324851516,0.12393985959334969,0.4395942472667428,0.5973234189369814,0.7558703504502338,1.0925524381219502,0.011753677195071439,1.8609308663775685
v_Intercept_subj.24,v_Intercept_subj,True,False,True,v_Intercept_subj.24,(),['subj_idx'],False,24,,,,,-1.180305399366977,0.5323081813259527,-2.235400830112554,-1.5312875888544464,-1.1779831864851522,-0.8130425634391941,-0.16584582988896956,0.01746205683359399,1.9599631216646225
v_Intercept_subj.25,v_Intercept_subj,True,False,True,v_Intercept_subj.25,(),['subj_idx'],False,25,,,,,0.20758503852185986,0.22718746201376921,-0.2640370465699826,0.0598537642476466,0.21512814057113824,0.36121743064681083,0.6394912499735095,0.01003468822022073,1.7853784992200383
v_Intercept_subj.26,v_Intercept_subj,True,False,True,v_Intercept_subj.26,(),['subj_idx'],False,26,,,,,-0.26616578295131377,0.18035008587572415,-0.6132310538590905,-0.3874368170375057,-0.26579692771905683,-0.1407787964069419,0.08247221477843147,0.00912136627946946,1.4967654315459955
v_Intercept_subj.27,v_Intercept_subj,True,False,True,v_Intercept_subj.27,(),['subj_idx'],False,27,,,,,0.46043352814200883,0.15216295207685263,0.16196705584271848,0.35558368499886844,0.4617078433649118,0.5609862859748416,0.7624424990094433,0.007488359133076293,1.5494673848654779
v_Intercept_subj.28,v_Intercept_subj,True,False,True,v_Intercept_subj.28,(),['subj_idx'],False,28,,,,,-0.0355579700540673,0.18106006866058189,-0.39421206102148326,-0.1564015001805186,-0.03632769806298025,0.0912888414078219,0.31446462854166113,0.00906573543256167,1.6145175272582575
v_Intercept_subj.29,v_Intercept_subj,True,False,True,v_Intercept_subj.29,(),['subj_idx'],False,29,,,,,-1.1240403180062448,0.193419983360608,-1.4967683928273634,-1.2531149971869306,-1.1267886193644525,-0.9871335429589891,-0.7561299909227746,0.009800598312806604,1.4866341751087722
v_Intercept_subj.30,v_Intercept_subj,True,False,True,v_Intercept_subj.30,(),['subj_idx'],False,30,,,,,-0.4236367126202958,0.2024187210454649,-0.8235066404737768,-0.558496747896042,-0.42246569894171365,-0.2886782610029549,-0.03250574927310635,0.00940061381666139,1.5838660524211536
v_Intercept_subj.31,v_Intercept_subj,True,False,True,v_Intercept_subj.31,(),['subj_idx'],False,31,,,,,-1.7666032359622386,0.2628997887111767,-2.2931424124482773,-1.9481462564267706,-1.7652727406376094,-1.586319624015879,-1.265009676846396,0.014044367253163261,1.5566672192768891
v_Intercept_subj.32,v_Intercept_subj,True,False,True,v_Intercept_subj.32,(),['subj_idx'],False,32,,,,,-0.27110284033589005,0.24533853274426332,-0.7382270723220918,-0.43512951594157384,-0.27922162031979497,-0.10379984559803476,0.21379409614982842,0.011383828872997919,1.7360018068033847
v_Intercept_subj.33,v_Intercept_subj,True,False,True,v_Intercept_subj.33,(),['subj_idx'],False,33,,,,,-1.1510168214962508,0.2261355224335436,-1.579550377619859,-1.304395773036387,-1.1544151242328768,-1.0066847505014047,-0.6846131964852296,0.011191974987528702,1.5819027476243865
v_Intercept_subj.34,v_Intercept_subj,True,False,True,v_Intercept_subj.34,(),['subj_idx'],False,34,,,,,0.9873551838542151,0.1707821963457912,0.655904367150051,0.8743144369418682,0.9859016396754539,1.099857913137194,1.3230406827917758,0.008422364563294694,1.772952856785455
v_Intercept_subj.35,v_Intercept_subj,True,False,True,v_Intercept_subj.35,(),['subj_idx'],False,35,,,,,-0.09945296491212133,0.2406732020232738,-0.5695367148387611,-0.26661919374355375,-0.09254646263905841,0.061100387936430633,0.36754838299014875,0.010591007980356157,1.748309796056047
v_Intercept_subj.36,v_Intercept_subj,True,False,True,v_Intercept_subj.36,(),['subj_idx'],False,36,,,,,-1.2547089225121988,0.2752016474282808,-1.8140699937370055,-1.4326599866256915,-1.248630756869404,-1.071968677584926,-0.7172323775941112,0.01340430827536063,1.7091181505159123
v_Intercept_subj.37,v_Intercept_subj,True,False,True,v_Intercept_subj.37,(),['subj_idx'],False,37,,,,,0.15405423040681218,0.1861042442928514,-0.2134115501315666,0.026305521582580427,0.16045019108284078,0.281105840388907,0.503790652787471,0.008557755500229174,1.6420943289239849
v_Intercept_subj.38,v_Intercept_subj,True,False,True,v_Intercept_subj.38,(),['subj_idx'],False,38,,,,,-0.3767044038363918,0.2018887091730131,-0.764794040381616,-0.5125580428821426,-0.37741147381744433,-0.24851902839096782,0.025154086494804162,0.009754065307445759,1.6021080650329007
v_Intercept_subj.39,v_Intercept_subj,True,False,True,v_Intercept_subj.39,(),['subj_idx'],False,39,,,,,-0.07092297565701432,0.2732582200743637,-0.5966305036280442,-0.2598393949469387,-0.07901777333995955,0.11067680444017122,0.4790656866013615,0.013185744126907196,1.783634486534213
v_Intercept_subj.40,v_Intercept_subj,True,False,True,v_Intercept_subj.40,(),['subj_idx'],False,40,,,,,-0.24028122792291612,0.18728239746575437,-0.6150099613650689,-0.3678570098260024,-0.23945931777684187,-0.11768586026006156,0.12420031790340771,0.00916042435773685,1.5404037756531788
v_Intercept_subj.41,v_Intercept_subj,True,False,True,v_Intercept_subj.41,(),['subj_idx'],False,41,,,,,-0.03344983734301095,0.2283437850653677,-0.48070016115198955,-0.18588774764464883,-0.03550283939303145,0.12638931440071488,0.3999362258819742,0.011262843949788907,1.7191905870139863
v_Intercept_subj.42,v_Intercept_subj,True,False,True,v_Intercept_subj.42,(),['subj_idx'],False,42,,,,,-0.7810468112644816,0.1935417974620689,-1.1557102973803655,-0.9075645905646039,-0.7816741222366577,-0.65459834990465,-0.39189527489505727,0.008725265505058089,1.4751424741405568
v_Intercept_subj.43,v_Intercept_subj,True,False,True,v_Intercept_subj.43,(),['subj_idx'],False,43,,,,,0.9883712597069887,0.1867515639540072,0.6188316203187728,0.866480713931147,0.9901341015658053,1.1072932148057384,1.3650883883944518,0.009406029148281973,1.7956945427673705
v_Intercept_subj.44,v_Intercept_subj,True,False,True,v_Intercept_subj.44,(),['subj_idx'],False,44,,,,,0.153071923581551,0.21298237495432015,-0.2673767254416034,0.009668390684453562,0.15373594021346687,0.29171118445325417,0.5867632299996859,0.008429847763383217,1.7164006226137762
v_Intercept_subj.45,v_Intercept_subj,True,False,True,v_Intercept_subj.45,(),['subj_idx'],False,45,,,,,0.2548753782418138,0.2039448370725391,-0.125518246865937,0.10838584073550811,0.252813271487095,0.3972863210481745,0.6625032521089858,0.010212836417215602,1.698784471060648
v_Intercept_subj.46,v_Intercept_subj,True,False,True,v_Intercept_subj.46,(),['subj_idx'],False,46,,,,,-0.9607509426313554,0.199767621719409,-1.345818468636279,-1.0963120380164575,-0.9661023539613114,-0.8235714574736515,-0.5655393237977859,0.010957341840732491,1.4871963525426193
v_Intercept_subj.47,v_Intercept_subj,True,False,True,v_Intercept_subj.47,(),['subj_idx'],False,47,,,,,0.052965282754571394,0.20017375732221845,-0.3260872405074144,-0.08949210063477336,0.04860430264883031,0.1862299126693508,0.46661469260733146,0.010442298143050054,1.6772063528315213
v_Intercept_subj.48,v_Intercept_subj,True,False,True,v_Intercept_subj.48,(),['subj_idx'],False,48,,,,,-1.381093656567688,0.23899331976290977,-1.8467431085804855,-1.5446348226484825,-1.3788243494129708,-1.216135389385813,-0.9143791982886271,0.011979589743499405,1.5592187711628056
v_Intercept_subj.49,v_Intercept_subj,True,False,True,v_Intercept_subj.49,(),['subj_idx'],False,49,,,,,-0.2508933170490955,0.18874001568605822,-0.6256603098687494,-0.3777168571505609,-0.24939616727425307,-0.12784667772011327,0.12048603432724427,0.009139941131197843,1.5652962532453678
v_gain,v_gain,True,False,False,v_gain,(),[],False,,,,,,0.014776455538721218,0.001405309615588585,0.012050703605447476,0.013820916252286519,0.01476077041054401,0.01571521799167669,0.017571312140844352,3.208652725513816e-05,-0.002508323770655768
