1.000000000000000000e+00,0.000000000000000000e+00,1.764999999999999902e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000053e+00,1.000000000000000000e+01,-2.000000000000000000e+01
9.000000000000000000e+00,0.000000000000000000e+00,1.758000000000000007e+00,1.000000000000000000e+01,-2.000000000000000000e+01
1.100000000000000000e+01,0.000000000000000000e+00,1.975000000000000089e+00,1.000000000000000000e+01,-2.000000000000000000e+01
1.300000000000000000e+01,0.000000000000000000e+00,1.040000000000000036e+00,1.000000000000000000e+01,-2.000000000000000000e+01
1.500000000000000000e+01,0.000000000000000000e+00,1.250999999999999890e+00,1.000000000000000000e+01,-2.000000000000000000e+01
1.700000000000000000e+01,0.000000000000000000e+00,1.453999999999999959e+00,1.000000000000000000e+01,-2.000000000000000000e+01
1.900000000000000000e+01,0.000000000000000000e+00,1.560999999999999943e+00,1.000000000000000000e+01,-2.000000000000000000e+01
2.100000000000000000e+01,0.000000000000000000e+00,1.142000000000000126e+00,1.000000000000000000e+01,-2.000000000000000000e+01
2.500000000000000000e+01,0.000000000000000000e+00,1.145000000000000018e+00,1.000000000000000000e+01,-2.000000000000000000e+01
2.700000000000000000e+01,0.000000000000000000e+00,1.350999999999999979e+00,1.000000000000000000e+01,-2.000000000000000000e+01
2.900000000000000000e+01,0.000000000000000000e+00,1.145000000000000018e+00,1.000000000000000000e+01,-2.000000000000000000e+01
3.300000000000000000e+01,0.000000000000000000e+00,1.247999999999999998e+00,1.000000000000000000e+01,-2.000000000000000000e+01
3.500000000000000000e+01,0.000000000000000000e+00,1.666999999999999815e+00,1.000000000000000000e+01,-2.000000000000000000e+01
3.700000000000000000e+01,0.000000000000000000e+00,1.876999999999999780e+00,1.000000000000000000e+01,-2.000000000000000000e+01
3.900000000000000000e+01,0.000000000000000000e+00,1.340000000000000080e+00,1.000000000000000000e+01,-2.000000000000000000e+01
4.100000000000000000e+01,0.000000000000000000e+00,2.161999999999999922e+00,1.000000000000000000e+01,-2.000000000000000000e+01
4.300000000000000000e+01,0.000000000000000000e+00,1.645999999999999908e+00,1.000000000000000000e+01,-2.000000000000000000e+01
4.500000000000000000e+01,0.000000000000000000e+00,1.338000000000000078e+00,1.000000000000000000e+01,-2.000000000000000000e+01
4.700000000000000000e+01,0.000000000000000000e+00,2.163000000000000256e+00,1.000000000000000000e+01,-2.000000000000000000e+01
4.900000000000000000e+01,0.000000000000000000e+00,1.133000000000000007e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.100000000000000000e+01,0.000000000000000000e+00,1.771999999999999797e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.300000000000000000e+01,0.000000000000000000e+00,1.440999999999999837e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.500000000000000000e+01,0.000000000000000000e+00,2.496999999999999886e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.700000000000000000e+01,0.000000000000000000e+00,2.266999999999999904e+00,1.000000000000000000e+01,-2.000000000000000000e+01
5.900000000000000000e+01,0.000000000000000000e+00,1.459000000000000075e+00,1.000000000000000000e+01,-2.000000000000000000e+01
6.100000000000000000e+01,0.000000000000000000e+00,1.441999999999999948e+00,1.000000000000000000e+01,-2.000000000000000000e+01
6.300000000000000000e+01,0.000000000000000000e+00,1.850000000000000089e+00,1.000000000000000000e+01,-2.000000000000000000e+01
