,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
a_subj.10,a_subj,True,False,True,a_subj.10,(),['subj_idx'],False,10,,,,,,,3.7886958256388734,0.2014787649998166,3.4123550277662975,3.6520474373833642,3.7796248874196823,3.9213497068728422,4.2040709850571965,0.006351193545067517,2.457644232381964
a_subj.11,a_subj,True,False,True,a_subj.11,(),['subj_idx'],False,11,,,,,,,2.4580093425531557,0.11791366690249658,2.246445651555383,2.375244765537047,2.4529735105404837,2.5331681704030276,2.7057850700958923,0.003198172352218809,1.9196959977450156
a_subj.12,a_subj,True,False,True,a_subj.12,(),['subj_idx'],False,12,,,,,,,3.0005097890862698,0.10336515057965134,2.8104939352200886,2.9293461323294077,2.996656187368175,3.0713723831885824,3.209608874005315,0.002179702308792417,2.463531015191137
a_subj.13,a_subj,True,False,True,a_subj.13,(),['subj_idx'],False,13,,,,,,,2.851191764780495,0.10428167240736631,2.6572294689506566,2.779462325548984,2.8491749780438838,2.9192736662549676,3.06574945741174,0.0022047066195286544,2.2800493553602177
a_subj.14,a_subj,True,False,True,a_subj.14,(),['subj_idx'],False,14,,,,,,,2.9561851416115896,0.11268620758738836,2.740097123974105,2.8807815300312747,2.9531265787542242,3.029142592223708,3.1850925870469915,0.003254297441936679,2.4039391596206277
a_subj.15,a_subj,True,False,True,a_subj.15,(),['subj_idx'],False,15,,,,,,,2.917411266482868,0.09904677676648353,2.7334793278163896,2.8467826660256974,2.9147076484030365,2.9823554112166795,3.1245762942296174,0.0029420773897920432,2.462925610646459
a_subj.16,a_subj,True,False,True,a_subj.16,(),['subj_idx'],False,16,,,,,,,4.37991138933022,0.2536678452166629,3.9041863713428584,4.208590577710756,4.370350032990124,4.540289709866653,4.919199088741363,0.009073521226489087,2.744114774579791
a_subj.17,a_subj,True,False,True,a_subj.17,(),['subj_idx'],False,17,,,,,,,2.908345711275298,0.14543275455852153,2.6393589365123353,2.805637034732006,2.9033600142544325,3.001815071341114,3.214980886906192,0.004345472048235535,2.05831912509618
a_subj.18,a_subj,True,False,True,a_subj.18,(),['subj_idx'],False,18,,,,,,,3.3879614855212385,0.22037322594830017,3.0010273892496677,3.228020882676608,3.3745415390445626,3.5331934057265015,3.8606509725075946,0.007361553270828361,2.1867577301744765
a_subj.19,a_subj,True,False,True,a_subj.19,(),['subj_idx'],False,19,,,,,,,2.714328539782661,0.08773930286122221,2.553821641803711,2.6519897968475155,2.710903451449721,2.772194699712513,2.8918885865958113,0.002098980972713449,2.3359183028952866
a_subj.20,a_subj,True,False,True,a_subj.20,(),['subj_idx'],False,20,,,,,,,2.088652686848871,0.06995779243929832,1.9572173347630935,2.0400770086929607,2.0871437066021157,2.1342493800473914,2.233647013563549,0.0016932091853513575,1.8671899097882196
a_subj.21,a_subj,True,False,True,a_subj.21,(),['subj_idx'],False,21,,,,,,,3.9263591129834325,0.12676175304917506,3.686032623458976,3.8387018927027263,3.9254697026577947,4.010708912377388,4.176601903110601,0.002511615876746233,3.0483675135482593
a_subj.22,a_subj,True,False,True,a_subj.22,(),['subj_idx'],False,22,,,,,,,2.292504842718983,0.11480123594509492,2.0858880085423768,2.2090202407703994,2.286852219267203,2.3685408478062535,2.5300028590090102,0.003247289324096964,1.7504969214224961
a_subj.23,a_subj,True,False,True,a_subj.23,(),['subj_idx'],False,23,,,,,,,3.8620849556990926,0.20540781003501316,3.4778321206251253,3.7205691613714977,3.8517497589660254,4.000856349582477,4.292943741254082,0.006099027611219954,2.5658505174509294
a_subj.24,a_subj,True,False,True,a_subj.24,(),['subj_idx'],False,24,,,,,,,2.040896443283308,0.07634154570365502,1.8982402893685406,1.988470281682304,2.038777889692047,2.0912616320780524,2.201304682436236,0.0018579281505077066,1.759407926722985
a_subj.25,a_subj,True,False,True,a_subj.25,(),['subj_idx'],False,25,,,,,,,3.4082575940718716,0.11785753059332738,3.1910527960107933,3.327690334084155,3.4044061132014485,3.4853883531308942,3.64774207891561,0.002669780305479169,2.6918488318049856
a_subj.26,a_subj,True,False,True,a_subj.26,(),['subj_idx'],False,26,,,,,,,3.4895156331600066,0.1252257398620892,3.251656543714781,3.399787242066486,3.4896235966541593,3.57369805839968,3.737250978042965,0.0034602582755669485,2.833882115882864
a_subj.27,a_subj,True,False,True,a_subj.27,(),['subj_idx'],False,27,,,,,,,2.3861316951597917,0.08435241632032235,2.2266502196522313,2.3286382885471975,2.3837807123310055,2.441895380776159,2.5571377684157888,0.002031339472687241,2.0422396404090124
a_subj.28,a_subj,True,False,True,a_subj.28,(),['subj_idx'],False,28,,,,,,,2.142008175155871,0.07155402459469531,2.0074404373523826,2.093487714484054,2.1396238332614415,2.1907170526185684,2.2866002860475283,0.0014077975132846215,1.9442050408100482
a_subj.29,a_subj,True,False,True,a_subj.29,(),['subj_idx'],False,29,,,,,,,2.0371234894759644,0.07125170743429167,1.9013051047022744,1.9897260970829787,2.0361632110585606,2.084249859488232,2.179636049790466,0.0014516135711742885,1.7925557684749498
a_subj.30,a_subj,True,False,True,a_subj.30,(),['subj_idx'],False,30,,,,,,,2.4641377726682285,0.09738049525111081,2.2787400251081578,2.3975790220840842,2.4623213777693316,2.5277526291757453,2.6574062689513664,0.0023433165311490226,1.9637053690418669
a_subj.31,a_subj,True,False,True,a_subj.31,(),['subj_idx'],False,31,,,,,,,1.8641071158287323,0.06826473210881462,1.7377318954516114,1.8176135825535589,1.862840278596265,1.9078930035586028,2.0002343451235265,0.0017905479187685304,1.720111084522964
a_subj.32,a_subj,True,False,True,a_subj.32,(),['subj_idx'],False,32,,,,,,,2.280184881446973,0.08489613176077886,2.1188606665544363,2.2226287056610197,2.27741453946503,2.3362837187149585,2.455899943221304,0.0021495054715623112,2.0004497972230113
a_subj.33,a_subj,True,False,True,a_subj.33,(),['subj_idx'],False,33,,,,,,,2.224805047786088,0.07245258032429297,2.084785764451997,2.176090294060278,2.2232372454561236,2.2710976187970218,2.369595364576666,0.0017037666723501853,1.998745887073737
a_subj.34,a_subj,True,False,True,a_subj.34,(),['subj_idx'],False,34,,,,,,,2.2125079844327358,0.08467851639322502,2.054417146670702,2.1528563544942148,2.20989338304734,2.2689257543590315,2.3806115864032287,0.0019007857812721712,1.9950493146258597
a_subj.35,a_subj,True,False,True,a_subj.35,(),['subj_idx'],False,35,,,,,,,2.71083807399324,0.10892396081637745,2.5048071328917625,2.636186211032351,2.709272573723415,2.781622353664158,2.9369462920462452,0.0031555640903251857,2.2924514063304557
a_subj.36,a_subj,True,False,True,a_subj.36,(),['subj_idx'],False,36,,,,,,,2.637406586038741,0.08643164223671579,2.469129288940241,2.5785750405743193,2.634295301836905,2.6936541396689164,2.811742474540763,0.001813072079479895,2.288261493620025
a_subj.37,a_subj,True,False,True,a_subj.37,(),['subj_idx'],False,37,,,,,,,1.72889732924464,0.05690116591574888,1.6221944751941688,1.6893409675107525,1.7272021768204195,1.7665800299891292,1.8431392099243615,0.0011852986755550442,1.608270069857465
a_subj.38,a_subj,True,False,True,a_subj.38,(),['subj_idx'],False,38,,,,,,,2.8067420267591796,0.1122473213328722,2.5996061457695863,2.728443564241726,2.8015704605255816,2.8806624498614752,3.0361674810084183,0.00334010233928487,2.3638923456852807
a_subj.39,a_subj,True,False,True,a_subj.39,(),['subj_idx'],False,39,,,,,,,2.464499787392168,0.08883434070121952,2.298698686795839,2.405015728055255,2.4629783046157856,2.5217403496589315,2.64688858046274,0.002406200969857193,2.105339664314462
t,t,True,False,False,t,(),[],False,,,,,,,,0.4270549182600262,0.043671534774936474,0.3481569021677633,0.39643578901518234,0.42465569362218347,0.45404177723950356,0.5216440937198676,0.0010807745881653151,0.4548896429949677
t_std,t_std,True,False,False,t_std,(),[],False,,,,,,,,0.278072426236567,0.045631378267482585,0.20521696394542843,0.24583421701492209,0.27263799232604574,0.3046580151559789,0.3803783832052947,0.0013265595862605698,0.23695569417118104
t_rate,t_rate,False,False,False,t_rate,(),[],True,,,,,,,,,,,,,,,,8.101617776094693
t_shape,t_shape,False,False,False,t_shape,(),[],True,,,,,,,,,,,,,,,,3.6853420178493987
t_subj.1,t_subj,True,False,True,t_subj.1,(),['subj_idx'],False,1,,,,,,,0.32650932788648424,0.011871287710445495,0.2994936044907955,0.31909608964454195,0.3280121848480076,0.33517401619967957,0.34599909735167744,0.0002690107889176529,0.32688447576441504
t_subj.2,t_subj,True,False,True,t_subj.2,(),['subj_idx'],False,2,,,,,,,0.5292749396996993,0.021223555394350488,0.4834500448360572,0.5158712564850885,0.5305121479735261,0.5443237320944582,0.5674356896022952,0.0005052071356833065,0.5768486579215096
t_subj.3,t_subj,True,False,True,t_subj.3,(),['subj_idx'],False,3,,,,,,,0.5083557650274103,0.022194408522845065,0.45640603022711573,0.4952027680628018,0.51084797441864,0.524195348510278,0.5447398673334769,0.0007054312266201216,0.5484949331111789
t_subj.4,t_subj,True,False,True,t_subj.4,(),['subj_idx'],False,4,,,,,,,0.38809136669299654,0.011636015918081177,0.3627906783350408,0.3809450725999533,0.3890428017076127,0.39648856265837285,0.4082306602022948,0.0002842969256788504,0.4172788791339394
t_subj.5,t_subj,True,False,True,t_subj.5,(),['subj_idx'],False,5,,,,,,,0.4728772859037705,0.014254068348802128,0.4400514894760659,0.46400054754692743,0.47439100160541225,0.4831510229818735,0.49628396450876383,0.0003612728518718848,0.5062193359677408
t_subj.6,t_subj,True,False,True,t_subj.6,(),['subj_idx'],False,6,,,,,,,0.5165340890323625,0.0153324630445253,0.4823350007856783,0.5075923464059677,0.5183302402636536,0.5274139882622751,0.5415720332532983,0.0003442900940759283,0.5273840650795938
t_subj.7,t_subj,True,False,True,t_subj.7,(),['subj_idx'],False,7,,,,,,,0.5139663067022816,0.023780886463361274,0.4626061238098104,0.4992739060224957,0.5157172514441398,0.5305476719059985,0.5559789294012005,0.0005643375484788323,0.5699808348494669
t_subj.8,t_subj,True,False,True,t_subj.8,(),['subj_idx'],False,8,,,,,,,0.3517911070245563,0.017879629686577147,0.3113471911674632,0.34081325034567833,0.3534919523397862,0.3646158469790106,0.38145472843582584,0.000509653191948736,0.3727717302465519
t_subj.9,t_subj,True,False,True,t_subj.9,(),['subj_idx'],False,9,,,,,,,0.43912585224288175,0.02794147830228215,0.37827188309246884,0.4219592929153841,0.4408775169981978,0.4588248906146002,0.4868181040546181,0.00072291221901997,0.516863988991839
t_subj.10,t_subj,True,False,True,t_subj.10,(),['subj_idx'],False,10,,,,,,,0.30808346902687095,0.021691372191668744,0.2601721665328936,0.29504439873767313,0.3103532608485155,0.32359639988927735,0.3447062035724334,0.0006096922837212731,0.34850064699283734
t_subj.11,t_subj,True,False,True,t_subj.11,(),['subj_idx'],False,11,,,,,,,0.0017175794140586289,0.0011397813821859813,0.0002054972970540578,0.0008712744835638704,0.0014744776387795267,0.002360374117105124,0.004464731727738056,2.2410185849634575e-05,0.004926503607134301
t_subj.12,t_subj,True,False,True,t_subj.12,(),['subj_idx'],False,12,,,,,,,0.374920543645464,0.027020059328710648,0.31653040280801203,0.35792438660691084,0.3771079264188723,0.394664042896482,0.42138494173691055,0.0007308693757850048,0.4301580981248308
t_subj.13,t_subj,True,False,True,t_subj.13,(),['subj_idx'],False,13,,,,,,,0.34455523046539416,0.022464932877793213,0.29329964973908157,0.3312923535327944,0.34710035707100967,0.3605811820452359,0.3815389623252792,0.0005956355110577485,0.39332565459297736
t_subj.14,t_subj,True,False,True,t_subj.14,(),['subj_idx'],False,14,,,,,,,0.35707198395156486,0.03860002591546942,0.27354196601377484,0.3321162705579541,0.3595333561266429,0.3835350476722397,0.42745809333448415,0.0011689725950789307,0.4737676392463187
t_subj.15,t_subj,True,False,True,t_subj.15,(),['subj_idx'],False,15,,,,,,,0.43589552405645576,0.03436559390989825,0.36089512138588736,0.4145516512580721,0.4389309409380651,0.4600197828065502,0.49444551091324773,0.0009674435049977717,0.525296818816705
