,subj_idx,response,rt,gain,loss
2058,19,0.0,1.6640000000000001,18,-20
2059,19,1.0,1.8730000000000002,24,-14
2060,19,1.0,2.495,12,-9
2061,19,1.0,1.665,36,-7
2062,19,1.0,2.289,38,-19
2063,19,0.0,3.4330000000000003,20,-15
2064,19,1.0,1.661,32,-12
2065,19,1.0,2.39,30,-17
2066,19,0.0,2.391,14,-9
2067,19,1.0,1.248,38,-9
2068,19,1.0,1.7690000000000001,32,-5
2069,19,0.0,1.661,10,-10
2070,19,0.0,1.8730000000000002,12,-10
2071,19,1.0,2.2880000000000003,28,-17
2072,19,1.0,1.145,34,-8
2073,19,1.0,0.937,28,-9
2074,19,1.0,1.665,20,-9
2075,19,1.0,1.041,38,-6
2076,19,1.0,2.9130000000000003,32,-20
2077,19,1.0,1.249,38,-15
2078,19,1.0,1.7690000000000001,28,-20
2079,19,0.0,1.6640000000000001,16,-13
2080,19,1.0,1.56,34,-14
2081,19,1.0,1.5590000000000002,20,-7
2082,19,0.0,2.912,18,-14
2083,19,1.0,1.561,24,-13
2084,19,1.0,1.3519999999999999,34,-13
2085,19,1.0,1.146,36,-10
2086,19,1.0,1.248,32,-13
2087,19,1.0,2.6010000000000004,26,-16
2088,19,1.0,1.041,30,-8
2089,19,1.0,3.2239999999999998,24,-17
2090,19,1.0,1.145,34,-19
2091,19,0.0,1.455,16,-16
2092,19,1.0,1.041,38,-20
2093,19,1.0,1.247,22,-8
2094,19,0.0,2.807,22,-19
2095,19,0.0,2.6010000000000004,10,-7
2096,19,1.0,1.9769999999999999,22,-10
2097,19,0.0,1.561,10,-20
2098,19,1.0,1.1440000000000001,28,-8
2099,19,0.0,1.143,16,-17
2100,19,1.0,1.249,26,-9
2101,19,1.0,0.833,30,-10
2102,19,1.0,0.728,36,-8
2103,19,1.0,0.9329999999999999,36,-12
2104,19,1.0,2.9130000000000003,14,-6
2105,19,1.0,1.04,20,-8
2106,19,1.0,2.7,16,-6
2107,19,0.0,1.246,12,-19
2108,19,1.0,1.974,32,-14
2109,19,0.0,1.9769999999999999,20,-20
2110,19,1.0,1.3519999999999999,20,-5
2111,19,1.0,2.805,22,-11
2112,19,1.0,1.456,34,-7
2113,19,1.0,0.934,40,-7
2114,19,1.0,1.868,38,-13
2115,19,1.0,2.2880000000000003,34,-20
2116,19,1.0,1.9769999999999999,18,-10
2117,19,1.0,1.248,30,-11
2118,19,1.0,1.56,26,-11
2119,19,1.0,1.041,40,-10
2120,19,0.0,2.39,20,-18
2121,19,0.0,1.874,14,-10
2122,19,0.0,1.8730000000000002,10,-16
2123,19,1.0,2.182,24,-15
2124,19,1.0,0.937,28,-16
2125,19,1.0,3.015,30,-20
2126,19,0.0,1.766,14,-18
2127,19,1.0,1.974,16,-11
2128,19,1.0,0.9359999999999999,32,-7
2129,19,0.0,1.143,12,-18
2130,19,1.0,1.041,38,-18
2131,19,1.0,1.1420000000000001,40,-8
2132,19,0.0,2.702,20,-16
2133,19,1.0,1.561,18,-8
2134,19,1.0,1.145,40,-5
2135,19,0.0,1.25,12,-15
2136,19,1.0,1.454,30,-16
2137,19,1.0,1.8730000000000002,20,-11
2138,19,0.0,1.1440000000000001,12,-14
2139,19,1.0,0.9359999999999999,40,-17
2140,19,1.0,1.4580000000000002,26,-5
2141,19,1.0,2.184,18,-6
2142,19,1.0,1.455,28,-7
2143,19,1.0,1.663,16,-9
2144,19,1.0,1.665,16,-7
2145,19,1.0,1.0390000000000001,30,-7
2146,19,1.0,1.6640000000000001,12,-6
2147,19,0.0,1.351,10,-12
2148,19,0.0,3.116,16,-15
2149,19,1.0,2.184,16,-8
2150,19,1.0,2.391,28,-18
2151,19,1.0,0.9359999999999999,34,-15
2152,19,1.0,1.351,24,-11
2153,19,1.0,1.6640000000000001,34,-12
2154,19,0.0,2.3930000000000002,24,-20
2155,19,0.0,2.498,22,-16
2156,19,1.0,1.3519999999999999,20,-6
2157,19,0.0,3.7430000000000003,24,-16
2158,19,1.0,1.246,26,-13
2159,19,0.0,1.1440000000000001,16,-20
2160,19,0.0,1.04,10,-19
2161,19,0.0,2.91,18,-11
2162,19,0.0,1.7690000000000001,12,-8
2163,19,1.0,0.9359999999999999,40,-15
2164,19,1.0,1.765,24,-6
2165,19,1.0,2.497,30,-18
2166,19,1.0,1.25,36,-14
2167,19,1.0,1.663,36,-19
2168,19,0.0,2.182,26,-18
2169,19,1.0,1.7690000000000001,30,-12
2170,19,0.0,1.1440000000000001,18,-17
2171,19,0.0,3.12,22,-18
2172,19,1.0,1.8730000000000002,36,-11
2173,19,1.0,2.08,32,-15
2174,19,1.0,2.079,32,-11
2175,19,1.0,1.456,36,-9
2176,19,0.0,2.1830000000000003,16,-12
2177,19,1.0,1.141,38,-5
2178,19,1.0,1.041,40,-9
2179,19,0.0,2.185,20,-14
2180,19,1.0,1.246,40,-13
2181,19,0.0,1.25,10,-13
2182,19,0.0,1.663,24,-19
2183,19,1.0,1.767,34,-18
2184,19,0.0,2.9139999999999997,10,-5
2185,19,0.0,1.0390000000000001,14,-20
2186,19,0.0,2.077,22,-15
2187,19,1.0,1.247,38,-11
2188,19,0.0,2.184,16,-14
2189,19,1.0,1.8730000000000002,32,-16
2190,19,0.0,1.041,14,-17
2191,19,1.0,1.1440000000000001,34,-10
2192,19,1.0,1.244,36,-5
2193,19,0.0,2.182,22,-14
2194,19,1.0,1.1420000000000001,32,-6
2195,19,0.0,1.146,12,-12
2196,19,1.0,2.08,26,-7
2197,19,1.0,1.249,24,-7
2199,19,0.0,1.041,10,-14
2200,19,1.0,1.77,40,-14
2201,19,0.0,1.143,14,-19
2202,19,1.0,1.456,34,-17
2203,19,0.0,3.425,10,-8
2204,19,0.0,0.935,18,-18
2205,19,1.0,1.976,26,-8
2206,19,1.0,1.8719999999999999,36,-13
2207,19,0.0,1.768,10,-9
2208,19,1.0,1.665,30,-15
2209,19,1.0,2.08,22,-12
2210,19,1.0,1.5590000000000002,14,-5
2211,19,1.0,1.143,26,-10
2212,19,1.0,0.938,38,-10
2213,19,1.0,1.249,32,-17
2214,19,1.0,0.9359999999999999,28,-11
2215,19,1.0,1.8730000000000002,32,-9
2216,19,1.0,1.25,18,-9
2217,19,0.0,2.08,12,-16
2218,19,1.0,2.91,22,-6
2219,19,1.0,1.0390000000000001,36,-6
2220,19,0.0,1.665,14,-11
2221,19,1.0,0.937,40,-6
2222,19,1.0,1.766,36,-17
2223,19,1.0,1.04,40,-19
2224,19,0.0,1.7690000000000001,12,-5
2225,19,1.0,1.767,32,-19
2226,19,1.0,1.558,28,-14
2227,19,0.0,0.935,16,-19
2228,19,0.0,1.8719999999999999,20,-19
2229,19,1.0,1.041,36,-15
2230,19,1.0,2.184,28,-19
2231,19,1.0,0.831,30,-5
2232,19,1.0,1.9769999999999999,28,-12
2233,19,1.0,0.935,20,-12
2234,19,0.0,1.248,22,-17
2235,19,0.0,1.247,18,-16
2236,19,1.0,2.184,24,-12
2237,19,1.0,1.665,22,-5
2238,19,1.0,1.249,30,-13
2239,19,1.0,0.9359999999999999,24,-8
2240,19,0.0,1.247,14,-16
2241,19,1.0,0.935,34,-6
2242,19,0.0,1.249,12,-20
2243,19,0.0,1.6640000000000001,14,-12
2244,19,0.0,1.455,12,-13
2245,19,0.0,1.0390000000000001,10,-11
2246,19,0.0,1.455,24,-18
2247,19,1.0,1.975,26,-14
2248,19,0.0,1.662,14,-8
2249,19,0.0,1.354,14,-13
2250,19,0.0,1.145,14,-15
2251,19,0.0,1.3519999999999999,18,-15
2252,19,1.0,1.248,34,-9
2253,19,1.0,1.1440000000000001,36,-18
2254,19,0.0,1.143,18,-12
2255,19,1.0,1.3530000000000002,22,-7
2256,19,1.0,1.3530000000000002,38,-17
2257,19,1.0,1.351,30,-19
2258,19,0.0,1.247,22,-20
2259,19,0.0,1.042,12,-17
2260,19,1.0,1.663,26,-17
2261,19,1.0,1.1420000000000001,28,-10
2262,19,1.0,1.9780000000000002,26,-12
2263,19,1.0,0.9359999999999999,38,-8
2264,19,1.0,1.249,20,-10
2265,19,0.0,1.3530000000000002,12,-11
2266,19,0.0,1.3519999999999999,26,-20
2267,19,1.0,1.038,28,-13
2268,19,1.0,0.833,36,-20
2269,19,1.0,1.04,30,-9
2270,19,0.0,1.6640000000000001,26,-19
2271,19,1.0,1.5590000000000002,18,-7
2272,19,1.0,1.454,38,-12
2273,19,1.0,1.8719999999999999,22,-9
2274,19,0.0,1.247,10,-6
2275,19,0.0,1.145,18,-13
2276,19,1.0,1.145,30,-6
2277,19,0.0,2.181,22,-13
2278,19,0.0,1.9769999999999999,20,-17
2279,19,1.0,1.6640000000000001,32,-8
2280,19,0.0,1.143,10,-17
2281,19,1.0,1.04,40,-20
2282,19,1.0,1.3519999999999999,24,-10
2283,19,1.0,1.146,34,-16
2284,19,1.0,1.249,40,-16
2285,19,1.0,1.038,34,-5
2286,19,1.0,1.246,18,-5
2287,19,0.0,1.77,20,-13
2288,19,1.0,1.665,28,-15
2289,19,0.0,1.351,14,-7
2290,19,1.0,1.1440000000000001,38,-16
2291,19,1.0,0.9359999999999999,36,-16
2292,19,1.0,1.665,34,-11
2293,19,1.0,1.247,38,-7
2294,19,1.0,1.145,28,-6
2295,19,0.0,1.249,18,-19
2296,19,1.0,0.9359999999999999,40,-11
2297,19,0.0,1.456,12,-7
2298,19,0.0,1.04,16,-18
2299,19,1.0,0.937,26,-6
2300,19,1.0,2.289,26,-15
2301,19,1.0,1.1440000000000001,24,-5
2302,19,1.0,0.8340000000000001,32,-10
2303,19,0.0,1.5590000000000002,16,-10
2304,21,1.0,0.9329999999999999,14,-14
2305,21,1.0,1.041,26,-9
2306,21,1.0,0.935,20,-8
2307,21,0.0,1.0390000000000001,30,-14
2308,21,1.0,1.248,22,-8
2309,21,1.0,1.4580000000000002,16,-5
2310,21,1.0,0.937,30,-8
2311,21,1.0,0.9359999999999999,30,-10
2312,21,0.0,1.3519999999999999,12,-19
2313,21,0.0,1.558,12,-10
2314,21,0.0,1.8719999999999999,28,-20
2315,21,0.0,1.1420000000000001,10,-20
2316,21,0.0,1.561,16,-16
2317,21,0.0,1.037,10,-10
2318,21,1.0,1.454,28,-8
2319,21,0.0,1.35,32,-20
2320,21,1.0,1.6640000000000001,18,-14
2321,21,0.0,1.248,10,-18
2322,21,1.0,1.041,36,-12
2323,21,1.0,0.938,28,-5
2324,21,1.0,0.9329999999999999,36,-7
2325,21,0.0,1.1440000000000001,38,-20
2326,21,1.0,1.459,12,-9
2327,21,0.0,1.4569999999999999,18,-20
2328,21,1.0,0.934,34,-8
2329,21,1.0,1.248,14,-6
2330,21,1.0,0.727,32,-5
2331,21,1.0,1.145,32,-12
2332,21,1.0,1.35,22,-11
2333,21,1.0,1.041,36,-10
2334,21,1.0,1.3519999999999999,24,-17
2335,21,1.0,1.248,32,-14
2336,21,0.0,1.56,10,-15
2337,21,1.0,1.247,16,-6
2338,21,1.0,1.249,20,-7
2339,21,1.0,1.247,32,-13
2340,21,0.0,1.3530000000000002,20,-20
2341,21,1.0,1.4569999999999999,20,-5
2342,21,1.0,0.938,28,-9
2343,21,1.0,1.66,16,-13
2344,21,1.0,1.56,26,-16
2345,21,1.0,0.937,38,-9
2346,21,1.0,1.0390000000000001,36,-8
2347,21,1.0,1.4569999999999999,24,-14
2348,21,1.0,0.937,38,-19
2349,21,1.0,1.6640000000000001,28,-17
2350,21,1.0,1.557,30,-17
2351,21,1.0,1.1440000000000001,40,-12
2352,21,1.0,1.3530000000000002,22,-10
2353,21,0.0,1.561,22,-19
2354,21,1.0,1.143,34,-13
2355,21,0.0,1.4569999999999999,16,-17
2356,21,1.0,0.9359999999999999,38,-6
2357,21,1.0,1.3530000000000002,38,-15
2358,21,1.0,1.455,34,-19
2359,21,1.0,1.3530000000000002,38,-14
2360,21,1.0,1.455,24,-13
2361,21,0.0,1.56,10,-7
2362,21,1.0,0.9359999999999999,24,-9
2363,21,1.0,0.9329999999999999,20,-9
2364,21,1.0,1.561,14,-9
2365,21,1.0,1.145,40,-18
2366,21,1.0,1.25,34,-14
2367,21,0.0,1.4580000000000002,20,-15
2368,21,1.0,0.728,26,-5
2369,21,0.0,1.143,32,-15
2370,21,0.0,1.248,16,-20
2371,21,1.0,1.7690000000000001,28,-16
2372,21,1.0,1.456,18,-10
2373,21,1.0,1.25,16,-9
2374,21,0.0,1.248,16,-15
2375,21,1.0,0.8320000000000001,36,-9
2376,21,1.0,1.041,16,-7
2377,21,0.0,1.145,12,-18
2378,21,1.0,1.249,34,-20
2379,21,1.0,0.935,32,-7
2380,21,1.0,1.247,30,-16
2381,21,1.0,1.4569999999999999,12,-6
2382,21,0.0,1.663,10,-12
2383,21,1.0,1.143,40,-8
2384,21,1.0,1.8730000000000002,28,-18
2385,21,1.0,1.3519999999999999,26,-13
2386,21,0.0,2.1830000000000003,20,-11
2387,21,0.0,1.456,22,-18
2388,21,1.0,1.8730000000000002,24,-16
2389,21,1.0,0.9359999999999999,34,-7
2390,21,1.0,1.246,26,-11
2391,21,1.0,0.937,14,-10
2392,21,0.0,1.25,10,-16
2393,21,1.0,1.4580000000000002,20,-16
2394,21,0.0,1.4569999999999999,18,-17
2395,21,1.0,1.35,36,-14
2396,21,0.0,1.8719999999999999,18,-11
2397,21,1.0,1.3519999999999999,40,-5
2398,21,1.0,0.833,40,-10
2399,21,0.0,1.246,10,-19
2400,21,0.0,1.561,20,-18
2401,21,0.0,1.456,22,-16
2402,21,0.0,1.8730000000000002,16,-11
2403,21,1.0,1.56,18,-6
2404,21,1.0,1.145,30,-11
2405,21,1.0,0.9359999999999999,28,-7
2406,21,1.0,1.453,18,-8
2407,21,1.0,1.768,24,-15
2408,21,1.0,0.8320000000000001,40,-7
2409,21,1.0,1.6640000000000001,26,-18
2410,21,1.0,1.038,36,-11
2411,21,0.0,1.768,12,-8
2412,21,1.0,0.9359999999999999,40,-17
2413,21,1.0,1.247,34,-12
2414,21,1.0,1.0390000000000001,30,-7
2415,21,1.0,1.146,40,-15
2416,21,1.0,1.5590000000000002,30,-18
2417,21,1.0,1.665,36,-19
2418,21,1.0,1.0390000000000001,38,-13
2419,21,1.0,1.35,16,-8
2420,21,0.0,1.561,14,-18
2421,21,1.0,1.1440000000000001,32,-11
2422,21,0.0,1.5590000000000002,30,-20
2423,21,0.0,1.247,12,-15
2424,21,1.0,1.5590000000000002,38,-18
2425,21,1.0,1.042,20,-6
2426,21,1.0,0.833,24,-6
2427,21,0.0,1.767,24,-20
2428,21,0.0,1.247,12,-14
2429,21,1.0,1.245,30,-12
2430,21,1.0,1.0390000000000001,34,-15
2431,21,1.0,1.3530000000000002,24,-11
2432,21,1.0,0.728,32,-6
2433,21,0.0,1.1440000000000001,12,-12
2434,21,1.0,1.456,20,-14
2435,21,1.0,0.7240000000000001,30,-5
2436,21,1.0,0.8290000000000001,40,-19
2437,21,1.0,0.831,34,-10
2438,21,1.0,0.831,38,-5
2439,21,0.0,2.08,28,-19
2440,21,0.0,1.768,16,-19
2441,21,1.0,1.1420000000000001,24,-7
2442,21,1.0,0.937,36,-6
2443,21,1.0,1.1440000000000001,28,-11
2444,21,1.0,0.935,12,-5
2445,21,1.0,1.768,20,-19
2446,21,1.0,2.185,34,-17
2447,21,1.0,1.143,40,-6
2448,21,1.0,1.0390000000000001,30,-13
2449,21,0.0,1.8719999999999999,14,-11
2450,21,1.0,1.1440000000000001,24,-8
2451,21,0.0,1.248,10,-13
2452,21,1.0,0.83,26,-7
2453,21,1.0,0.937,32,-9
2454,21,0.0,1.5590000000000002,16,-14
2455,21,1.0,0.9359999999999999,26,-8
2456,21,1.0,1.1440000000000001,38,-11
2457,21,1.0,1.041,38,-10
2458,21,0.0,1.6640000000000001,16,-12
2459,21,0.0,1.456,14,-19
2460,21,1.0,1.454,28,-14
2461,21,0.0,1.663,24,-19
2462,21,1.0,1.145,22,-5
2463,21,1.0,1.35,34,-18
2464,21,1.0,1.4580000000000002,32,-16
2465,21,1.0,1.04,36,-13
2466,21,0.0,1.248,10,-8
2467,21,0.0,1.558,22,-14
2468,21,1.0,1.765,22,-12
2469,21,1.0,1.247,28,-12
2470,21,1.0,1.871,18,-9
2471,21,1.0,1.56,10,-5
2472,21,1.0,1.249,36,-15
2473,21,1.0,1.04,40,-13
2474,21,1.0,0.934,32,-17
2475,21,1.0,1.5590000000000002,32,-18
2476,21,1.0,1.871,22,-17
2477,21,1.0,1.455,26,-10
2478,21,0.0,1.663,18,-16
2479,21,0.0,1.1440000000000001,12,-16
2480,21,1.0,1.04,40,-14
2481,21,0.0,1.042,10,-14
2482,21,0.0,1.662,10,-9
2483,21,0.0,1.87,18,-18
2484,21,1.0,1.041,36,-17
2485,21,1.0,1.56,14,-5
2486,21,0.0,1.3519999999999999,14,-17
2487,21,1.0,1.1440000000000001,24,-12
2488,21,1.0,2.079,22,-15
2489,21,0.0,1.0390000000000001,14,-20
2490,21,1.0,1.663,20,-12
2491,21,1.0,1.146,30,-15
2492,21,1.0,1.248,22,-6
2493,21,1.0,0.9359999999999999,40,-9
2494,21,1.0,1.1420000000000001,36,-5
2495,21,1.0,1.145,32,-19
2496,21,1.0,0.8340000000000001,30,-19
2497,21,1.0,2.188,36,-20
2498,21,1.0,1.564,40,-20
2499,21,1.0,1.565,18,-7
2500,21,1.0,1.6680000000000001,38,-16
2501,21,1.0,0.9390000000000001,40,-11
2502,21,1.0,1.771,36,-18
2503,21,0.0,1.9780000000000002,16,-10
2504,21,1.0,1.8730000000000002,36,-16
2505,21,1.0,0.938,30,-9
2506,21,1.0,1.042,34,-11
2507,21,1.0,1.8769999999999998,26,-19
2508,21,1.0,1.25,38,-17
2509,21,1.0,1.145,32,-10
2510,21,1.0,1.041,34,-16
2511,21,1.0,0.937,18,-5
2512,21,1.0,1.875,22,-13
2513,21,1.0,2.291,22,-9
2514,21,0.0,1.8719999999999999,22,-20
2515,21,1.0,0.938,34,-6
2516,21,1.0,1.147,26,-12
2517,21,0.0,2.189,18,-13
2518,21,0.0,1.147,10,-17
2519,21,0.0,1.041,12,-13
2520,21,1.0,1.768,20,-13
2521,21,1.0,1.145,22,-7
2522,21,1.0,1.8719999999999999,26,-14
2523,21,1.0,1.3530000000000002,14,-7
2524,21,1.0,1.043,34,-5
2525,21,0.0,1.148,16,-18
2526,21,1.0,1.25,28,-6
2527,21,1.0,0.937,24,-5
2528,21,0.0,2.081,26,-20
2529,21,0.0,1.041,12,-20
2530,21,0.0,1.042,14,-15
2531,21,1.0,1.7730000000000001,26,-15
2532,21,1.0,2.2880000000000003,28,-10
2533,21,1.0,1.251,32,-8
2534,21,0.0,1.6680000000000001,12,-7
2535,21,1.0,1.355,26,-6
2536,21,1.0,1.042,40,-16
2537,21,1.0,1.147,28,-13
2538,21,1.0,1.98,14,-8
2539,21,0.0,1.251,18,-19
2540,21,1.0,1.5630000000000002,26,-17
2541,21,0.0,1.665,20,-17
2542,21,1.0,1.874,28,-15
2543,21,0.0,1.5619999999999998,14,-12
2544,21,1.0,1.77,24,-18
2545,21,0.0,1.4580000000000002,10,-6
2546,21,1.0,1.1440000000000001,24,-10
2547,21,1.0,1.043,30,-6
2548,21,1.0,0.94,38,-8
2549,21,1.0,0.9359999999999999,38,-12
2550,21,0.0,1.46,14,-13
2551,21,0.0,1.041,12,-17
2552,21,0.0,1.041,10,-11
2553,21,0.0,1.9769999999999999,18,-15
2554,21,1.0,1.351,20,-10
2555,21,0.0,1.46,12,-11
2556,21,0.0,2.605,18,-12
2557,21,1.0,1.042,38,-7
2558,21,0.0,1.25,14,-16
2559,21,1.0,0.938,34,-9
2560,25,0.0,1.5590000000000002,10,-18
2561,25,1.0,1.661,16,-13
2562,25,1.0,1.143,18,-14
2563,25,1.0,1.247,34,-8
2564,25,1.0,1.248,24,-17
2565,25,0.0,2.287,10,-15
2566,25,0.0,1.351,18,-20
2567,25,1.0,1.56,12,-10
2568,25,1.0,1.663,20,-15
2569,25,1.0,0.9359999999999999,36,-8
2570,25,1.0,1.04,40,-12
2571,25,0.0,2.077,10,-10
2572,25,0.0,1.87,12,-19
2573,25,1.0,1.04,38,-14
2574,25,1.0,0.8320000000000001,30,-10
2575,25,1.0,1.4569999999999999,10,-7
2576,25,1.0,0.938,28,-17
2577,25,1.0,0.833,36,-10
2578,25,1.0,0.833,28,-9
2579,25,1.0,1.248,22,-19
2580,25,0.0,1.665,16,-16
2581,25,0.0,1.042,14,-14
2582,25,1.0,0.9359999999999999,38,-9
2583,25,1.0,0.935,32,-20
2584,25,1.0,0.833,38,-6
2585,25,1.0,1.662,14,-9
2586,25,1.0,0.833,24,-13
2587,25,1.0,0.9359999999999999,20,-8
2588,25,1.0,0.831,34,-19
2589,25,1.0,0.9359999999999999,34,-13
2590,25,1.0,1.3530000000000002,14,-6
2591,25,1.0,1.041,32,-14
2592,25,1.0,1.1440000000000001,16,-6
2593,25,1.0,0.831,28,-20
2594,25,1.0,1.041,28,-5
2595,25,1.0,1.0390000000000001,24,-9
2596,25,1.0,1.351,12,-9
2597,25,1.0,0.937,40,-18
2598,25,1.0,0.8340000000000001,38,-15
2599,25,1.0,0.833,20,-5
2600,25,1.0,0.8320000000000001,28,-8
2601,25,1.0,0.8320000000000001,22,-10
2602,25,1.0,0.8320000000000001,16,-5
2603,25,1.0,1.1440000000000001,30,-8
2604,25,1.0,1.248,38,-19
2605,25,1.0,1.041,36,-7
2606,25,1.0,1.145,38,-20
2607,25,1.0,0.8320000000000001,30,-14
2608,25,0.0,3.015,16,-17
2609,25,0.0,1.246,20,-20
2610,25,1.0,0.9359999999999999,30,-17
2611,25,1.0,1.145,22,-11
2612,25,1.0,0.937,32,-5
2613,25,1.0,0.935,20,-9
2614,25,1.0,0.938,34,-14
2615,25,1.0,1.0390000000000001,24,-14
2616,25,0.0,1.145,10,-20
2617,25,1.0,0.83,36,-12
2618,25,1.0,0.728,22,-8
2619,25,1.0,0.833,26,-9
2620,25,1.0,0.8320000000000001,32,-13
2621,25,1.0,1.041,26,-16
2622,25,1.0,0.833,32,-12
2623,25,1.0,0.83,20,-7
2624,25,1.0,1.8719999999999999,18,-17
2625,25,1.0,0.831,24,-15
2626,25,1.0,0.83,40,-8
2627,25,1.0,0.727,18,-6
2628,25,1.0,0.728,40,-17
2629,25,1.0,0.7290000000000001,30,-7
2630,25,1.0,0.934,22,-16
2631,25,1.0,0.937,34,-15
2632,25,1.0,0.937,40,-10
2633,25,1.0,0.8320000000000001,40,-5
2634,25,1.0,0.728,40,-7
2635,25,1.0,0.728,36,-11
2636,25,1.0,0.9359999999999999,18,-10
2637,25,0.0,1.4569999999999999,12,-15
2638,25,1.0,1.561,20,-16
2639,25,1.0,1.976,16,-15
2640,25,1.0,1.04,40,-15
2641,25,1.0,1.0390000000000001,38,-13
2642,25,1.0,1.145,26,-18
2643,25,0.0,1.4569999999999999,16,-20
2644,25,1.0,1.143,28,-16
2645,25,1.0,1.1420000000000001,24,-16
2646,25,1.0,1.5590000000000002,24,-20
2647,25,1.0,1.248,36,-14
2648,25,0.0,1.141,10,-19
2649,25,1.0,1.041,20,-11
2650,25,1.0,2.0780000000000003,12,-8
2651,25,1.0,0.9359999999999999,28,-18
2652,25,1.0,1.1440000000000001,36,-9
2653,25,1.0,1.3530000000000002,30,-20
2654,25,1.0,1.663,32,-11
2655,25,1.0,1.874,12,-6
2656,25,1.0,0.831,16,-7
2657,25,1.0,0.934,30,-16
2658,25,1.0,0.8320000000000001,32,-7
2659,25,1.0,0.9359999999999999,34,-12
2660,25,0.0,1.5590000000000002,10,-12
2661,25,1.0,1.56,14,-10
2662,25,1.0,1.766,16,-11
2663,25,1.0,0.9329999999999999,32,-15
2664,25,1.0,1.1420000000000001,28,-7
2665,25,1.0,1.041,16,-8
2666,25,1.0,0.9359999999999999,34,-7
2667,25,0.0,1.35,12,-14
2668,25,1.0,1.041,38,-18
2669,25,1.0,1.1420000000000001,20,-6
2670,25,0.0,1.35,10,-16
2671,25,0.0,1.249,12,-18
2672,25,1.0,1.1420000000000001,16,-9
2673,25,1.0,1.04,18,-11
2674,25,1.0,1.247,24,-11
2675,25,1.0,1.871,26,-13
2676,25,1.0,2.494,22,-18
2677,25,0.0,1.455,14,-18
2678,25,1.0,0.7290000000000001,30,-11
2679,25,1.0,0.9359999999999999,36,-19
2680,25,1.0,0.937,30,-18
2681,25,1.0,1.6640000000000001,20,-18
2682,25,1.0,1.35,18,-8
2683,25,1.0,1.041,30,-12
2684,25,1.0,1.3519999999999999,34,-20
2685,25,1.0,1.1420000000000001,24,-6
2686,25,1.0,1.1420000000000001,26,-11
2687,25,1.0,1.145,26,-5
2688,25,0.0,1.4580000000000002,14,-17
2689,25,1.0,0.83,40,-13
2690,25,1.0,1.246,14,-5
2691,25,0.0,1.1440000000000001,10,-14
2692,25,1.0,0.833,38,-10
2693,25,1.0,0.937,34,-18
2694,25,1.0,0.937,34,-10
2695,25,1.0,1.0390000000000001,22,-15
2696,25,1.0,0.8320000000000001,40,-14
2697,25,1.0,0.8320000000000001,40,-6
2698,25,1.0,0.938,24,-8
2699,25,1.0,1.041,22,-14
2700,25,1.0,0.937,18,-9
2701,25,1.0,0.8320000000000001,36,-17
2702,25,1.0,0.728,32,-9
2703,25,1.0,0.9359999999999999,36,-6
2704,25,1.0,1.249,32,-18
2705,25,1.0,0.8340000000000001,28,-19
2706,25,1.0,0.937,12,-5
2707,25,1.0,1.143,22,-12
2708,25,1.0,1.1440000000000001,10,-5
2709,25,1.0,1.3519999999999999,36,-13
2710,25,1.0,0.8320000000000001,38,-11
2711,25,1.0,1.56,10,-8
2712,25,1.0,1.9769999999999999,32,-16
2713,25,1.0,0.9359999999999999,24,-12
2714,25,1.0,0.8340000000000001,32,-6
2715,25,1.0,1.3530000000000002,32,-19
2716,25,0.0,1.248,14,-19
2717,25,1.0,0.935,20,-12
2718,25,1.0,1.042,32,-17
2719,25,1.0,0.938,26,-8
2720,25,1.0,1.042,30,-13
2721,25,1.0,1.6640000000000001,14,-11
2722,25,1.0,1.4569999999999999,28,-14
2723,25,1.0,0.9329999999999999,36,-15
2724,25,1.0,3.015,16,-14
2725,25,0.0,1.4509999999999998,14,-20
2726,25,1.0,1.143,34,-17
2727,25,1.0,1.038,26,-10
2728,25,0.0,1.1440000000000001,10,-13
2729,25,1.0,1.5590000000000002,20,-19
2730,25,1.0,0.8320000000000001,30,-15
2731,25,1.0,1.248,10,-9
2732,25,1.0,0.8320000000000001,40,-9
2733,25,1.0,2.392,12,-12
2734,25,1.0,2.08,18,-18
2735,25,0.0,1.558,16,-19
2736,25,1.0,1.7690000000000001,16,-12
2737,25,1.0,1.1440000000000001,24,-19
2738,25,1.0,1.1420000000000001,28,-12
2739,25,1.0,1.041,30,-5
2740,25,1.0,0.833,36,-5
2741,25,1.0,2.079,22,-17
2742,25,1.0,0.726,22,-5
2743,25,0.0,1.25,12,-16
2744,25,1.0,0.937,20,-14
2745,25,1.0,1.77,18,-16
2746,25,1.0,0.831,40,-19
2747,25,1.0,1.036,38,-5
2748,25,1.0,0.934,26,-7
2749,25,1.0,0.8320000000000001,22,-6
2750,25,1.0,0.833,24,-7
2751,25,1.0,1.041,28,-11
2752,25,1.0,0.7290000000000001,36,-20
2753,25,0.0,1.141,14,-15
2754,25,1.0,0.8320000000000001,32,-8
2755,25,1.0,0.8340000000000001,40,-16
2756,25,1.0,1.04,18,-7
2757,25,1.0,0.937,28,-6
2758,25,1.0,0.937,20,-13
2759,25,1.0,1.3519999999999999,10,-6
2760,25,0.0,1.5590000000000002,10,-11
2761,25,1.0,1.3519999999999999,16,-10
2762,25,1.0,0.83,34,-5
2763,25,1.0,0.937,30,-19
2764,25,0.0,1.145,12,-13
2765,25,0.0,1.041,16,-18
